region,title,street,rooms,area,price,address
甘井子,华南,远洋广场,3室1厅,116,4200,华南远洋广场
甘井子,华南,合租·北府茗苑,5居室,18,1000,华南合租·北府茗苑
甘井子,华南,合租·远洋自然,3居室,18,1100,华南合租·远洋自然
甘井子,华南,合租·远洋荣域,10居室,18,650,华南合租·远洋荣域
甘井子,华南,华润置地广场一期,3室1厅,142,4400,华南华润置地广场一期
甘井子,华南,动力院景二期汇善南园,3室2厅,105,2900,华南动力院景二期汇善南园
甘井子,华南,合租·北府花园,3居室,28,1480,华南合租·北府花园
甘井子,华南,沿海鉴筑反正LOFT,3室1厅,72,3800,华南沿海鉴筑反正LOFT
甘井子,华南,合租·远洋广场,3居室,19,1200,华南合租·远洋广场
甘井子,华南,合租·远洋自然,3居室,22,1200,华南合租·远洋自然
甘井子,华南,红星国际广场,1室1厅,57,3200,华南红星国际广场
甘井子,华南,亿合城,1室1厅,57,3200,华南亿合城
甘井子,华南,北府花园,1室1厅,62,2600,华南北府花园
甘井子,华南,合租·北府茗苑,3居室,18,750,华南合租·北府茗苑
甘井子,华南,合租·远洋自然,3居室,25,1200,华南合租·远洋自然
甘井子,华南,加州洋房,2室1厅,92,4300,华南加州洋房
甘井子,华南,红星国际广场,3室2厅,88,4000,华南红星国际广场
甘井子,华南,宏都熙景,2室2厅,94,3500,华南宏都熙景
甘井子,华南,红星国际广场,2室1厅,87,3600,华南红星国际广场
甘井子,华南,合租·加州洋房,4居室,25,1200,华南合租·加州洋房
甘井子,华南,沿海鉴筑二期,3室2厅,112,3000,华南沿海鉴筑二期
甘井子,华南,合租·亿合城,6居室,18,800,华南合租·亿合城
甘井子,华南,红星国际广场,1室2厅,110,4800,华南红星国际广场
甘井子,华南,红星国际广场,1室0厅,38,2300,华南红星国际广场
甘井子,华南,合租·远洋荣域,6居室,18,650,华南合租·远洋荣域
甘井子,华南,整租·远洋广场,2室1厅,89,2900,华南整租·远洋广场
甘井子,华南,合租·沿海鉴筑,4居室,20,850,华南合租·沿海鉴筑
甘井子,华南,合租·华润置地广场二期,4居室,25,1300,华南合租·华润置地广场二期
甘井子,华南,合租·北府茗苑,3居室,21,1250,华南合租·北府茗苑
甘井子,华南,远洋自然,2室1厅,101,3200,华南远洋自然
甘井子,华南,红星国际广场,3室1厅,105,5000,华南红星国际广场
甘井子,华南,华润置地广场二期,3室2厅,101,4000,华南华润置地广场二期
甘井子,华南,红星国际广场,2室2厅,86,3800,华南红星国际广场
甘井子,华南,沿海鉴筑,2室1厅,96,3000,华南沿海鉴筑
甘井子,华南,远洋广场,3室2厅,115,8000,华南远洋广场
甘井子,华南,合租·远洋自然,3居室,19,1200,华南合租·远洋自然
甘井子,华南,华润置地广场一期,3室2厅,116,4300,华南华润置地广场一期
甘井子,华南,远洋荣域,3室1厅,130,4500,华南远洋荣域
甘井子,华南,北府花园,3室2厅,136,4500,华南北府花园
甘井子,华南,华润置地广场一期,3室2厅,118,4200,华南华润置地广场一期
甘井子,华南,合租·华润置地广场三期,3居室,21,1250,华南合租·华润置地广场三期
甘井子,华南,合租·动力院景三期汇善园,3居室,21,1150,华南合租·动力院景三期汇善园
甘井子,华南,合租·远洋荣域,2居室,21,1150,华南合租·远洋荣域
甘井子,华南,远洋广场,3室2厅,130,1500,华南远洋广场
甘井子,华南,远洋荣域,2室1厅,84,3000,华南远洋荣域
甘井子,华南,桑尼小镇,2室1厅,61,2400,华南桑尼小镇
甘井子,华南,合租·远洋自然,3居室,15,1200,华南合租·远洋自然
甘井子,华南,合租·远洋荣域,10居室,15,650,华南合租·远洋荣域
甘井子,华南,合租·远洋自然,3居室,24,1200,华南合租·远洋自然
甘井子,华南,动力院景三期汇善园,2室1厅,70,2850,华南动力院景三期汇善园
甘井子,华南,合租·沿海鉴筑,4居室,13,900,华南合租·沿海鉴筑
甘井子,华南,红星国际广场,2室1厅,74,3500,华南红星国际广场
甘井子,华南,加州洋房,2室1厅,84,2900,华南加州洋房
甘井子,华南,合租·北府茗苑,4居室,25,850,华南合租·北府茗苑
甘井子,华南,合租·华润置地广场三期,3居室,25,1300,华南合租·华润置地广场三期
甘井子,华南,合租·华润置地广场三期,3居室,16,1150,华南合租·华润置地广场三期
甘井子,华南,合租·加州洋房,3居室,14,980,华南合租·加州洋房
甘井子,华南,合租·加州洋房,3居室,15,1300,华南合租·加州洋房
甘井子,华南,合租·加州洋房,3居室,16,900,华南合租·加州洋房
甘井子,华南,合租·沿海鉴筑,3居室,15,1000,华南合租·沿海鉴筑
甘井子,华南,合租·华润置地广场一期,3居室,15,1050,华南合租·华润置地广场一期
甘井子,华南,合租·华润置地广场一期,3居室,15,1350,华南合租·华润置地广场一期
甘井子,华南,合租·远洋广场,3居室,15,1300,华南合租·远洋广场
甘井子,华南,整租·远洋广场,2室1厅,80,2700,华南整租·远洋广场
甘井子,华南,合租·加州洋房,4居室,15,850,华南合租·加州洋房
甘井子,华南,整租·动力院景三期汇善园,1室1厅,54,2300,华南整租·动力院景三期汇善园
甘井子,华南,合租·华润置地广场三期,3居室,20,1350,华南合租·华润置地广场三期
甘井子,华南,远洋广场,2室1厅,90,3500,华南远洋广场
甘井子,华南,华润置地广场一期,2室1厅,88,3200,华南华润置地广场一期
甘井子,华南,加州洋房,2室1厅,53,2500,华南加州洋房
甘井子,华南,合租·加州洋房,4居室,20,1200,华南合租·加州洋房
甘井子,华南,远洋广场,2室1厅,68,2400,华南远洋广场
甘井子,华南,华润置地广场三期,2室1厅,82,3500,华南华润置地广场三期
甘井子,华南,合租·远洋自然,5居室,12,999,华南合租·远洋自然
甘井子,华南,华润置地广场一期,2室1厅,88,3300,华南华润置地广场一期
甘井子,华南,合租·加州洋房,4居室,20,1300,华南合租·加州洋房
甘井子,华南,合租·华润置地广场一期,3居室,20,1300,华南合租·华润置地广场一期
甘井子,华南,合租·华润置地广场一期,3居室,18,1350,华南合租·华润置地广场一期
甘井子,华南,合租·远洋广场,3居室,20,1450,华南合租·远洋广场
甘井子,华南,亿合城,2室1厅,75,3700,华南亿合城
甘井子,华南,合租·沿海鉴筑,4居室,20,950,华南合租·沿海鉴筑
甘井子,华南,合租·华润置地广场三期,6居室,18,650,华南合租·华润置地广场三期
甘井子,华南,整租·远洋广场,2室1厅,88,3500,华南整租·远洋广场
甘井子,华南,整租·北府花园,2室2厅,95,3400,华南整租·北府花园
甘井子,华南,整租·红星国际广场,2室1厅,117,4100,华南整租·红星国际广场
甘井子,华南,合租·北府茗苑,5居室,15,800,华南合租·北府茗苑
甘井子,华南,远洋广场,1室1厅,50,2500,华南远洋广场
甘井子,华南,整租·远洋广场,2室1厅,68,2500,华南整租·远洋广场
甘井子,华南,亿合城,2室1厅,73,3400,华南亿合城
甘井子,华南,亿合城,2室2厅,73,3300,华南亿合城
甘井子,华南,动力院景二期汇善南园,1室1厅,47,2100,华南动力院景二期汇善南园
甘井子,华南,沿海鉴筑二期,2室1厅,70,2500,华南沿海鉴筑二期
甘井子,华南,远洋广场,2室1厅,81,3500,华南远洋广场
甘井子,华南,动力院景二期汇善南园,2室2厅,105,2900,华南动力院景二期汇善南园
甘井子,华南,远洋荣域,3室2厅,130,4500,华南远洋荣域
甘井子,华南,整租·红星国际广场,2室1厅,88,4200,华南整租·红星国际广场
甘井子,华南,整租·远洋广场,2室1厅,69,2580,华南整租·远洋广场
甘井子,华南,红星国际广场,1室1厅,55,2500,华南红星国际广场
甘井子,华南,动力院景二期汇善南园,1室1厅,56,2300,华南动力院景二期汇善南园
甘井子,华南,整租·远洋广场,2室1厅,68,2800,华南整租·远洋广场
甘井子,华南,远洋荣域,3室1厅,85,3500,华南远洋荣域
甘井子,华南,远洋广场,1室1厅,55,2300,华南远洋广场
甘井子,华南,华润置地广场二期,2室1厅,82,3400,华南华润置地广场二期
甘井子,华南,亿合城,1室1厅,63,2900,华南亿合城
甘井子,华南,远洋广场,1室1厅,72,2800,华南远洋广场
甘井子,华南,远洋自然,2室1厅,102,3000,华南远洋自然
甘井子,华南,加州洋房,2室2厅,93,2700,华南加州洋房
甘井子,华南,红星国际广场,2室2厅,97,4500,华南红星国际广场
甘井子,华南,桑尼小镇,2室1厅,84,2700,华南桑尼小镇
甘井子,华南,红星国际广场,1室2厅,101,4500,华南红星国际广场
甘井子,华南,华润置地广场一期,2室1厅,88,3700,华南华润置地广场一期
甘井子,华南,红星国际广场,2室1厅,94,3700,华南红星国际广场
甘井子,华南,远洋自然,2室1厅,78,2600,华南远洋自然
甘井子,华南,红星国际广场,2室1厅,108,5000,华南红星国际广场
甘井子,华南,红星国际广场,2室0厅,93,3800,华南红星国际广场
甘井子,华南,红星国际广场,1室1厅,94,5000,华南红星国际广场
甘井子,华南,红星国际广场,3室1厅,118,5000,华南红星国际广场
甘井子,华南,远洋荣域,1室1厅,59,2600,华南远洋荣域
甘井子,华南,亿合城,2室1厅,110,4900,华南亿合城
甘井子,华南,整租·红星国际广场,2室1厅,100,4400,华南整租·红星国际广场
甘井子,华南,远洋自然,2室1厅,77,3000,华南远洋自然
甘井子,华南,亿合城,1室0厅,36,2700,华南亿合城
甘井子,华南,北府花园,1室1厅,63,2800,华南北府花园
甘井子,华南,红星国际广场,2室1厅,89,4200,华南红星国际广场
甘井子,华南,北府花园,2室1厅,92,3400,华南北府花园
甘井子,华南,华润置地广场二期,2室1厅,81,3200,华南华润置地广场二期
甘井子,华南,整租·远洋广场,2室1厅,72,2600,华南整租·远洋广场
甘井子,华南,动力院景一期汇仁南园,3室1厅,108,3000,华南动力院景一期汇仁南园
甘井子,华南,远洋自然,3室1厅,104,3200,华南远洋自然
甘井子,华南,远洋广场,1室1厅,71,2500,华南远洋广场
甘井子,华南,远洋自然,2室1厅,78,2600,华南远洋自然
甘井子,华南,远洋荣域,3室2厅,130,3000,华南远洋荣域
甘井子,华南,沿海鉴筑二期,2室1厅,71,2000,华南沿海鉴筑二期
甘井子,华南,亿合城,2室1厅,73,3500,华南亿合城
甘井子,华南,远洋广场,2室2厅,90,3500,华南远洋广场
甘井子,华南,远洋自然,1室1厅,86,2300,华南远洋自然
甘井子,华南,华润置地广场三期,3室1厅,102,4200,华南华润置地广场三期
甘井子,华南,沿海鉴筑反正LOFT,5室1厅,81,4000,华南沿海鉴筑反正LOFT
甘井子,华南,加州洋房,2室1厅,54,2500,华南加州洋房
甘井子,华南,红星国际广场,2室1厅,95,4000,华南红星国际广场
甘井子,华南,红星国际广场,2室1厅,88,4500,华南红星国际广场
甘井子,华南,远洋自然,2室1厅,78,2900,华南远洋自然
甘井子,华南,整租·远洋广场,2室1厅,69,3300,华南整租·远洋广场
甘井子,华南,远洋自然,2室1厅,104,3000,华南远洋自然
甘井子,华南,沿海鉴筑,2室1厅,72,2500,华南沿海鉴筑
甘井子,华南,远洋荣域,2室2厅,90,3500,华南远洋荣域
甘井子,华南,远洋广场,1室0厅,53,2700,华南远洋广场
甘井子,华南,远洋荣域,2室1厅,73,3300,华南远洋荣域
甘井子,华南,整租·华润置地广场一期,3室2厅,116,3900,华南整租·华润置地广场一期
甘井子,华南,整租·动力院景二期汇善南园,2室2厅,103,2900,华南整租·动力院景二期汇善南园
甘井子,华南,动力院景二期汇善南园,1室1厅,56,2300,华南动力院景二期汇善南园
甘井子,华南,华润置地广场一期,2室1厅,88,3400,华南华润置地广场一期
甘井子,华南,远洋荣域,2室1厅,95,3300,华南远洋荣域
甘井子,华南,北府花园,2室1厅,88,1500,华南北府花园
甘井子,华南,红星国际广场,2室2厅,97,4500,华南红星国际广场
甘井子,华南,亿合城,2室1厅,73,3600,华南亿合城
甘井子,华南,沿海鉴筑,2室1厅,65,2500,华南沿海鉴筑
甘井子,华南,动力院景二期汇善南园,2室2厅,87,2700,华南动力院景二期汇善南园
甘井子,华南,亿合城,2室1厅,75,4500,华南亿合城
甘井子,华南,亿合城,2室1厅,75,4500,华南亿合城
甘井子,华南,红星国际广场,2室1厅,98,4600,华南红星国际广场
甘井子,华南,亿合城,2室1厅,75,3700,华南亿合城
甘井子,华南,远洋广场,1室1厅,73,3000,华南远洋广场
甘井子,华南,远洋荣域,1室1厅,60,2900,华南远洋荣域
甘井子,华南,红星国际广场,2室1厅,93,3600,华南红星国际广场
甘井子,华南,宏都熙景,2室2厅,88,3400,华南宏都熙景
甘井子,华南,宏都熙景,3室2厅,110,3500,华南宏都熙景
甘井子,华南,远洋荣域,2室1厅,80,3000,华南远洋荣域
甘井子,华南,宏都熙景,2室1厅,73,3100,华南宏都熙景
甘井子,华南,红星国际广场,1室0厅,38,2100,华南红星国际广场
甘井子,华南,整租·远洋荣域,2室1厅,84,3200,华南整租·远洋荣域
甘井子,华南,整租·红星国际广场,3室1厅,108,4500,华南整租·红星国际广场
甘井子,华南,整租·远洋荣域,3室2厅,120,3000,华南整租·远洋荣域
甘井子,华南,红星国际广场,2室1厅,92,3800,华南红星国际广场
甘井子,华南,动力院景一期汇仁南园,3室1厅,116,3500,华南动力院景一期汇仁南园
甘井子,华南,沿海鉴筑反正LOFT,2室2厅,71,4550,华南沿海鉴筑反正LOFT
甘井子,华南,加州洋房,2室2厅,90,3500,华南加州洋房
甘井子,华南,红星国际广场,3室1厅,96,5500,华南红星国际广场
甘井子,华南,整租·红星国际广场,2室1厅,91,4500,华南整租·红星国际广场
甘井子,华南,远洋荣域,1室1厅,60,2600,华南远洋荣域
甘井子,华南,红星国际广场,3室2厅,89,4500,华南红星国际广场
甘井子,华南,整租·远洋荣域,2室2厅,198,10000,华南整租·远洋荣域
甘井子,华南,加州洋房,3室2厅,80,3200,华南加州洋房
甘井子,华南,远洋荣域,2室2厅,98,3100,华南远洋荣域
甘井子,华南,沿海鉴筑,3室1厅,96,3500,华南沿海鉴筑
甘井子,华南,华润置地广场一期,3室2厅,118,4000,华南华润置地广场一期
甘井子,华南,整租·远洋荣域,2室1厅,92,3100,华南整租·远洋荣域
甘井子,华南,加州洋房,2室1厅,90,3400,华南加州洋房
甘井子,华南,沿海鉴筑反正LOFT,2室2厅,72,4550,华南沿海鉴筑反正LOFT
甘井子,华南,整租·远洋广场,1室1厅,56,2400,华南整租·远洋广场
甘井子,华南,远洋广场,2室1厅,85,3200,华南远洋广场
甘井子,华南,远洋广场,2室2厅,73,2800,华南远洋广场
甘井子,华南,整租·动力院景二期汇善南园,1室1厅,47,2200,华南整租·动力院景二期汇善南园
甘井子,华南,整租·远洋广场,1室1厅,73,3000,华南整租·远洋广场
甘井子,华南,远洋荣域,2室2厅,79,2000,华南远洋荣域
甘井子,华南,华润置地广场三期,3室2厅,102,2250,华南华润置地广场三期
甘井子,华南,亿合城,3室1厅,110,4500,华南亿合城
甘井子,华南,远洋广场,1室1厅,55,2200,华南远洋广场
甘井子,华南,红星国际广场,2室1厅,88,4100,华南红星国际广场
甘井子,华南,远洋荣域,2室2厅,84,3600,华南远洋荣域
甘井子,华南,北府花园,2室1厅,89,3200,华南北府花园
甘井子,华南,加州洋房,2室1厅,54,2500,华南加州洋房
甘井子,华南,红星国际广场,1室0厅,54,2500,华南红星国际广场
甘井子,华南,动力院景三期汇善园,1室1厅,55,2200,华南动力院景三期汇善园
甘井子,华南,亿合城,1室1厅,65,3000,华南亿合城
甘井子,华南,动力院景三期汇善园,2室2厅,152,7000,华南动力院景三期汇善园
甘井子,华南,宏都熙景,2室2厅,95,3500,华南宏都熙景
甘井子,华南,远洋荣域,3室2厅,120,3700,华南远洋荣域
甘井子,华南,远洋广场,3室1厅,112,5500,华南远洋广场
甘井子,华南,远洋广场,2室1厅,85,3100,华南远洋广场
甘井子,华南,动力院景三期汇善园,3室2厅,139,4400,华南动力院景三期汇善园
甘井子,华南,亿合城,1室1厅,65,3700,华南亿合城
甘井子,华南,远洋广场,1室1厅,54,2400,华南远洋广场
甘井子,华南,红星国际广场,1室0厅,55,2300,华南红星国际广场
甘井子,华南,远洋广场,1室0厅,43,2100,华南远洋广场
甘井子,华南,远洋广场,1室1厅,53,2400,华南远洋广场
甘井子,华南,红星国际广场,1室1厅,54,2500,华南红星国际广场
甘井子,华南,亿合城,1室1厅,65,3300,华南亿合城
甘井子,华南,加州洋房,1室0厅,52,2000,华南加州洋房
甘井子,华南,远洋广场,1室1厅,57,2500,华南远洋广场
甘井子,华南,加州洋房,1室1厅,55,2100,华南加州洋房
甘井子,华南,远洋广场,1室1厅,74,3000,华南远洋广场
甘井子,华南,远洋荣域,2室1厅,89,3000,华南远洋荣域
甘井子,华南,远洋广场,1室0厅,45,2400,华南远洋广场
甘井子,华南,亿合城,1室1厅,63,3200,华南亿合城
甘井子,华南,远洋广场,1室1厅,50,2500,华南远洋广场
甘井子,华南,亿合城,1室1厅,65,3000,华南亿合城
甘井子,华南,亿合城,1室1厅,57,3500,华南亿合城
甘井子,华南,整租·红星国际广场,2室1厅,93,3800,华南整租·红星国际广场
甘井子,华南,华润置地广场一期,2室1厅,88,3800,华南华润置地广场一期
甘井子,华南,红星国际广场,2室1厅,90,3800,华南红星国际广场
甘井子,华南,远洋荣域,2室1厅,90,3600,华南远洋荣域
甘井子,华南,红星国际广场,2室1厅,89,4200,华南红星国际广场
甘井子,华南,华润置地广场二期,2室1厅,82,2500,华南华润置地广场二期
甘井子,华南,远洋荣域,1室1厅,57,2500,华南远洋荣域
甘井子,华南,亿合城,1室1厅,63,3000,华南亿合城
甘井子,华南,远洋荣域,1室1厅,60,2800,华南远洋荣域
甘井子,华南,整租·沿海鉴筑反正LOFT,2室1厅,71,3600,华南整租·沿海鉴筑反正LOFT
甘井子,华南,整租·远洋广场,2室2厅,90,3000,华南整租·远洋广场
甘井子,华南,远洋荣域,2室1厅,83,1200,华南远洋荣域
甘井子,华南,红星国际广场,2室1厅,90,4500,华南红星国际广场
甘井子,华南,动力院景三期汇善园,1室0厅,54,2150,华南动力院景三期汇善园
甘井子,华南,加州洋房,1室1厅,55,1600,华南加州洋房
甘井子,华南,远洋荣域,2室1厅,75,2300,华南远洋荣域
甘井子,华南,远洋荣域,2室2厅,88,3200,华南远洋荣域
甘井子,华南,亿合城,1室1厅,63,3000,华南亿合城
甘井子,华南,整租·亿合城,2室1厅,680,38500,华南整租·亿合城
甘井子,华南,亿合城,3室1厅,114,6000,华南亿合城
甘井子,华南,华润置地广场二期,2室1厅,89,3000,华南华润置地广场二期
甘井子,华南,远洋荣域,2室1厅,55,6500,华南远洋荣域
甘井子,华南,红星国际广场,1室1厅,150,10000,华南红星国际广场
甘井子,华南,北府花园,2室2厅,97,3000,华南北府花园
甘井子,华南,远洋广场,2室1厅,90,3200,华南远洋广场
甘井子,华南,远洋广场,2室1厅,69,2400,华南远洋广场
甘井子,华南,沿海鉴筑二期,2室0厅,136,2000,华南沿海鉴筑二期
甘井子,华南,远洋荣域,6室0厅,138,1200,华南远洋荣域
甘井子,华南,亿合城,1室1厅,53,3500,华南亿合城
甘井子,华南,亿合城,2室1厅,73,3600,华南亿合城
甘井子,华南,远洋广场,2室2厅,83,3300,华南远洋广场
甘井子,华南,亿合城,1室1厅,62,3200,华南亿合城
甘井子,华南,红星国际广场,2室1厅,108,4700,华南红星国际广场
甘井子,华南,远洋广场,1室1厅,55,2800,华南远洋广场
