region,title,street,rooms,area,price,address
西岗,新起屯,新河街,2室1厅,80,2300,新起屯新河街
西岗,新起屯,新昌街,1室1厅,49,1200,新起屯新昌街
西岗,新起屯,新泉巷,1室1厅,55,1200,新起屯新泉巷
西岗,新起屯,半岛故乡,3室1厅,105,3300,新起屯半岛故乡
西岗,新起屯,新林巷,2室0厅,57,1300,新起屯新林巷
西岗,新起屯,新昌街,1室1厅,48,1200,新起屯新昌街
西岗,胜利桥北,合租·兆麟街（胜利桥北商圈）,3居室,18,900,胜利桥北合租·兆麟街（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室0厅,51,2000,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室1厅,51,1800,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,3室1厅,98,3300,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,合租·海洋街（胜利桥北商圈）,3居室,20,1100,胜利桥北合租·海洋街（胜利桥北商圈）
西岗,胜利桥北,合租·海洋街（胜利桥北商圈）,3居室,15,1100,胜利桥北合租·海洋街（胜利桥北商圈）
西岗,胜利桥北,北海街（胜利桥北商圈）,2室1厅,56,1900,胜利桥北北海街（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室0厅,51,2000,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,温馨花园（胜利桥北商圈）,2室1厅,76,3300,胜利桥北温馨花园（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室1厅,51,2000,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室1厅,50,2000,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,1室1厅,80,2600,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,1室1厅,98,3100,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,民乐街（胜利桥北商圈）,1室1厅,30,1700,胜利桥北民乐街（胜利桥北商圈）
西岗,胜利桥北,胜利街（胜利桥北商圈）,2室2厅,98,3300,胜利桥北胜利街（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室1厅,54,2200,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,先进街（胜利桥北商圈）,1室1厅,40,1590,胜利桥北先进街（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室1厅,50,1900,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,1室0厅,79,2500,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,1室1厅,83,2650,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,功勋街（胜利桥北商圈）,1室1厅,42,1650,胜利桥北功勋街（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室1厅,51,2100,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,1室0厅,80,2500,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,安陆巷（胜利桥北商圈）,1室1厅,32,1500,胜利桥北安陆巷（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室0厅,52,2000,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,1室1厅,82,2800,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,北海胜利公社(宁海街),1室1厅,43,2000,胜利桥北北海胜利公社(宁海街)
西岗,胜利桥北,北海胜利公社(宁海街),1室0厅,58,2300,胜利桥北北海胜利公社(宁海街)
西岗,胜利桥北,宁海街（胜利桥北商圈）,2室1厅,55,2200,胜利桥北宁海街（胜利桥北商圈）
西岗,胜利桥北,兆麟街（胜利桥北商圈）,1室0厅,42,1600,胜利桥北兆麟街（胜利桥北商圈）
西岗,胜利桥北,连海街（胜利桥北商圈）,2室1厅,62,2300,胜利桥北连海街（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,2室1厅,90,2800,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,2室0厅,98,4000,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,北海街（胜利桥北商圈）,1室1厅,34,1300,胜利桥北北海街（胜利桥北商圈）
西岗,胜利桥北,北海胜利公社(宁海街),1室1厅,43,1800,胜利桥北北海胜利公社(宁海街)
西岗,胜利桥北,滨海街（胜利桥北商圈）,2室1厅,58,1900,胜利桥北滨海街（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室0厅,50,2400,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,振富大厦（胜利桥北商圈）,1室1厅,98,3100,胜利桥北振富大厦（胜利桥北商圈）
西岗,胜利桥北,北海胜利公社(宁海街),1室1厅,53,2300,胜利桥北北海胜利公社(宁海街)
西岗,胜利桥北,功勋街（胜利桥北商圈）,2室2厅,75,1900,胜利桥北功勋街（胜利桥北商圈）
西岗,胜利桥北,万众里小区（胜利桥北商圈）,2室1厅,50,1800,胜利桥北万众里小区（胜利桥北商圈）
西岗,胜利桥北,北海街（胜利桥北商圈）,2室0厅,50,1800,胜利桥北北海街（胜利桥北商圈）
西岗,胜利桥北,万众里小区（胜利桥北商圈）,3室1厅,63,2450,胜利桥北万众里小区（胜利桥北商圈）
西岗,胜利桥北,兆麟街（胜利桥北商圈）,2室1厅,78,2200,胜利桥北兆麟街（胜利桥北商圈）
西岗,胜利桥北,振富公寓（胜利桥北商圈）,1室1厅,51,1900,胜利桥北振富公寓（胜利桥北商圈）
西岗,胜利桥北,先进街（胜利桥北商圈）,2室1厅,50,4500,胜利桥北先进街（胜利桥北商圈）
西岗,胜利桥北,胜利街（胜利桥北商圈）,1室0厅,40,1750,胜利桥北胜利街（胜利桥北商圈）
西岗,胜利桥北,烟台街（胜利桥北商圈）,1室1厅,40,1500,胜利桥北烟台街（胜利桥北商圈）
西岗,胜利桥北,民乐街（胜利桥北商圈）,2室1厅,51,2000,胜利桥北民乐街（胜利桥北商圈）
西岗,民主广场,合租·海景花园,5居室,19,1150,民主广场合租·海景花园
西岗,民主广场,竹青街,3室1厅,134,4500,民主广场竹青街
西岗,民主广场,经典生活,1室1厅,42,2300,民主广场经典生活
西岗,民主广场,合租·鸿霖大厦,5居室,12,900,民主广场合租·鸿霖大厦
西岗,民主广场,国泰港汇中心,1室1厅,78,5000,民主广场国泰港汇中心
西岗,民主广场,整租·海派优座,1室1厅,55,2700,民主广场整租·海派优座
西岗,民主广场,中海海港城,3室1厅,127,8500,民主广场中海海港城
西岗,民主广场,合租·鸿霖大厦,5居室,8,650,民主广场合租·鸿霖大厦
西岗,民主广场,宏爱巷,2室1厅,66,2900,民主广场宏爱巷
西岗,民主广场,合租·吉庆街（中山友好商圈）,4居室,20,1200,民主广场合租·吉庆街（中山友好商圈）
西岗,民主广场,港湾隽景,3室2厅,167,7200,民主广场港湾隽景
西岗,民主广场,时代广场,4室2厅,480,38400,民主广场时代广场
西岗,民主广场,曼哈顿大厦,2室1厅,117,6000,民主广场曼哈顿大厦
西岗,民主广场,中海海港城,2室2厅,85,5200,民主广场中海海港城
西岗,民主广场,整租·长江路（民主广场商圈）,1室1厅,47,3400,民主广场整租·长江路（民主广场商圈）
西岗,民主广场,整租·休斯顿公寓,2室1厅,73,3500,民主广场整租·休斯顿公寓
西岗,民主广场,整租·宏爱巷,1室1厅,40,1600,民主广场整租·宏爱巷
西岗,民主广场,整租·曼哈顿大厦,1室1厅,43,2600,民主广场整租·曼哈顿大厦
西岗,民主广场,民生松竹苑,2室2厅,117,5800,民主广场民生松竹苑
西岗,民主广场,整租·新生街,1室1厅,42,1600,民主广场整租·新生街
西岗,民主广场,时代广场,4室1厅,215,16000,民主广场时代广场
西岗,民主广场,整租·同兴街,3室1厅,75,2600,民主广场整租·同兴街
西岗,民主广场,经典生活,1室1厅,60,2500,民主广场经典生活
西岗,民主广场,合租·吉庆街（中山友好商圈）,4居室,22,1350,民主广场合租·吉庆街（中山友好商圈）
西岗,民主广场,合租·吉庆街（中山友好商圈）,4居室,21,1250,民主广场合租·吉庆街（中山友好商圈）
西岗,民主广场,合租·吉庆街（中山友好商圈）,4居室,12,600,民主广场合租·吉庆街（中山友好商圈）
西岗,民主广场,整租·休斯顿公寓,2室1厅,74,3800,民主广场整租·休斯顿公寓
西岗,民主广场,休斯顿公寓,4室2厅,237,8100,民主广场休斯顿公寓
西岗,民主广场,曼哈顿大厦,2室2厅,125,6000,民主广场曼哈顿大厦
西岗,民主广场,鸿霖大厦,1室1厅,40,1900,民主广场鸿霖大厦
西岗,民主广场,中央公馆,1室1厅,59,3000,民主广场中央公馆
西岗,民主广场,绥德街,1室1厅,45,2800,民主广场绥德街
西岗,民主广场,休斯顿公寓,1室1厅,38,2400,民主广场休斯顿公寓
西岗,民主广场,中央公馆,1室1厅,60,2800,民主广场中央公馆
西岗,民主广场,整租·经典生活,1室0厅,20,1600,民主广场整租·经典生活
西岗,民主广场,整租·经典生活,1室0厅,16,1400,民主广场整租·经典生活
西岗,民主广场,整租·经典生活,1室0厅,15,1300,民主广场整租·经典生活
西岗,民主广场,整租·经典生活,1室0厅,16,1400,民主广场整租·经典生活
西岗,民主广场,修竹大厦,1室1厅,72,3500,民主广场修竹大厦
西岗,民主广场,国泰港汇中心,1室2厅,76,5900,民主广场国泰港汇中心
西岗,民主广场,整租·曼哈顿大厦,1室0厅,49,2900,民主广场整租·曼哈顿大厦
西岗,民主广场,休斯顿公寓,4室2厅,236,8500,民主广场休斯顿公寓
西岗,民主广场,休斯顿公寓,4室1厅,158,6500,民主广场休斯顿公寓
西岗,民主广场,普照假日广场,1室1厅,81,3300,民主广场普照假日广场
西岗,民主广场,鸿霖大厦,2室1厅,78,2800,民主广场鸿霖大厦
西岗,民主广场,长江路（民主广场商圈）,2室1厅,45,1700,民主广场长江路（民主广场商圈）
西岗,民主广场,港湾隽景,2室2厅,94,4800,民主广场港湾隽景
西岗,民主广场,曼哈顿大厦,2室0厅,101,6200,民主广场曼哈顿大厦
西岗,民主广场,国泰港汇中心,1室0厅,47,3600,民主广场国泰港汇中心
西岗,民主广场,中央公馆,2室1厅,72,4200,民主广场中央公馆
西岗,民主广场,中海海港城,2室1厅,86,6500,民主广场中海海港城
西岗,民主广场,中央公馆,1室0厅,62,2700,民主广场中央公馆
西岗,民主广场,时代广场,3室1厅,216,18333,民主广场时代广场
西岗,民主广场,中海海港城,1室0厅,41,2800,民主广场中海海港城
西岗,民主广场,曼哈顿大厦,3室2厅,159,8333,民主广场曼哈顿大厦
西岗,民主广场,华英巷,2室1厅,70,2400,民主广场华英巷
西岗,民主广场,上鼎大厦,1室0厅,45,2300,民主广场上鼎大厦
西岗,民主广场,上鼎大厦,1室1厅,45,2300,民主广场上鼎大厦
西岗,民主广场,修竹街,2室1厅,53,2500,民主广场修竹街
西岗,民主广场,普照假日广场,1室1厅,81,3800,民主广场普照假日广场
西岗,民主广场,曼哈顿大厦,2室1厅,123,5300,民主广场曼哈顿大厦
西岗,民主广场,曼哈顿大厦,3室2厅,153,7500,民主广场曼哈顿大厦
西岗,民主广场,海派优座,2室1厅,94,5000,民主广场海派优座
西岗,民主广场,时代广场,4室2厅,236,17000,民主广场时代广场
西岗,民主广场,国泰港汇中心,1室1厅,74,4500,民主广场国泰港汇中心
西岗,民主广场,中央公馆,1室0厅,59,2800,民主广场中央公馆
西岗,民主广场,向前街（中山友好商圈）,1室0厅,30,1100,民主广场向前街（中山友好商圈）
西岗,民主广场,中海海港城,1室1厅,55,3700,民主广场中海海港城
西岗,民主广场,普照假日广场,1室1厅,65,3200,民主广场普照假日广场
西岗,民主广场,曼哈顿大厦,2室1厅,123,5160,民主广场曼哈顿大厦
西岗,民主广场,千汇城,1室0厅,44,2300,民主广场千汇城
西岗,民主广场,丰顺巷,1室1厅,46,1500,民主广场丰顺巷
西岗,民主广场,国泰港汇中心,1室1厅,63,4800,民主广场国泰港汇中心
西岗,民主广场,整租·中海海港城,1室0厅,42,3000,民主广场整租·中海海港城
西岗,民主广场,曼哈顿大厦,5室3厅,326,19500,民主广场曼哈顿大厦
西岗,民主广场,民生松竹苑,2室2厅,120,4300,民主广场民生松竹苑
西岗,民主广场,七一街,2室1厅,65,2300,民主广场七一街
西岗,民主广场,曼哈顿大厦,4室2厅,212,15500,民主广场曼哈顿大厦
西岗,民主广场,国泰港汇中心,1室1厅,63,4500,民主广场国泰港汇中心
西岗,民主广场,七一街,2室1厅,50,2000,民主广场七一街
西岗,民主广场,中海海港城,1室0厅,38,2600,民主广场中海海港城
西岗,民主广场,普照假日广场,1室1厅,64,3300,民主广场普照假日广场
西岗,民主广场,中海海港城,3室2厅,235,17000,民主广场中海海港城
西岗,民主广场,中海海港城,1室0厅,30,2500,民主广场中海海港城
西岗,民主广场,海派优座,1室0厅,55,3000,民主广场海派优座
西岗,民主广场,整租·普照假日广场,1室1厅,49,2900,民主广场整租·普照假日广场
西岗,民主广场,时代广场,3室2厅,240,19000,民主广场时代广场
西岗,民主广场,喜临门大厦,1室1厅,65,2200,民主广场喜临门大厦
西岗,民主广场,国泰港汇中心,2室1厅,78,5500,民主广场国泰港汇中心
西岗,民主广场,中海海港城,3室2厅,235,17000,民主广场中海海港城
西岗,民主广场,民生松竹苑,3室1厅,125,3900,民主广场民生松竹苑
西岗,民主广场,曼哈顿大厦,3室2厅,154,8600,民主广场曼哈顿大厦
西岗,民主广场,普照假日广场,1室0厅,58,2600,民主广场普照假日广场
西岗,民主广场,上海路（中山友好）,1室1厅,37,1800,民主广场上海路（中山友好）
西岗,民主广场,曼哈顿大厦,1室1厅,68,3900,民主广场曼哈顿大厦
西岗,民主广场,中海海港城,1室1厅,55,3600,民主广场中海海港城
西岗,民主广场,时代广场,2室1厅,163,8000,民主广场时代广场
西岗,民主广场,曼哈顿大厦,1室2厅,79,4600,民主广场曼哈顿大厦
西岗,民主广场,曼哈顿大厦,1室0厅,99,5600,民主广场曼哈顿大厦
西岗,民主广场,港湾隽景,3室1厅,135,5800,民主广场港湾隽景
西岗,民主广场,上鼎大厦,1室0厅,41,2200,民主广场上鼎大厦
西岗,民主广场,经典生活,1室0厅,45,2400,民主广场经典生活
西岗,民主广场,鸿霖大厦,1室0厅,55,1800,民主广场鸿霖大厦
西岗,民主广场,千汇城,1室1厅,82,4000,民主广场千汇城
西岗,民主广场,休斯顿公寓,1室1厅,50,2500,民主广场休斯顿公寓
西岗,民主广场,上海路（中山友好）,1室1厅,45,2500,民主广场上海路（中山友好）
西岗,民主广场,中央公馆,1室1厅,50,2500,民主广场中央公馆
西岗,民主广场,海派优座,1室0厅,36,2000,民主广场海派优座
西岗,民主广场,鸿霖大厦,1室0厅,41,1500,民主广场鸿霖大厦
西岗,民主广场,休斯顿公寓,1室0厅,38,2100,民主广场休斯顿公寓
西岗,民主广场,普照假日广场,2室1厅,204,15000,民主广场普照假日广场
西岗,民主广场,日航公寓,1室0厅,245,13200,民主广场日航公寓
西岗,民主广场,鸿霖大厦,1室0厅,38,1800,民主广场鸿霖大厦
西岗,民主广场,丹东街（民主广场）,1室1厅,42,1600,民主广场丹东街（民主广场）
西岗,民主广场,休斯顿公寓,1室1厅,50,2500,民主广场休斯顿公寓
西岗,民主广场,中海海港城,1室1厅,54,3700,民主广场中海海港城
西岗,民主广场,长江路（民主广场商圈）,2室1厅,58,5000,民主广场长江路（民主广场商圈）
西岗,民主广场,吉庆街（中山友好商圈）,2室0厅,44,1900,民主广场吉庆街（中山友好商圈）
西岗,民主广场,国泰港汇中心,1室0厅,47,3600,民主广场国泰港汇中心
西岗,民主广场,上鼎大厦,1室1厅,52,2300,民主广场上鼎大厦
西岗,民主广场,中海海港城,1室1厅,41,2900,民主广场中海海港城
西岗,民主广场,中海海港城,1室1厅,52,3500,民主广场中海海港城
西岗,民主广场,国泰港汇中心,1室1厅,77,5500,民主广场国泰港汇中心
西岗,民主广场,休斯顿公寓,2室1厅,88,4500,民主广场休斯顿公寓
西岗,民主广场,吉庆街（民主广场商圈）,2室1厅,50,2200,民主广场吉庆街（民主广场商圈）
西岗,民主广场,时代广场,2室1厅,156,11000,民主广场时代广场
西岗,民主广场,建华街,2室1厅,63,3000,民主广场建华街
西岗,民主广场,整租·国泰港汇中心,1室1厅,47,3500,民主广场整租·国泰港汇中心
西岗,民主广场,海派优座,2室1厅,86,4800,民主广场海派优座
西岗,民主广场,港湾隽景,2室1厅,94,5300,民主广场港湾隽景
西岗,民主广场,国泰港汇中心,1室1厅,43,3500,民主广场国泰港汇中心
西岗,民主广场,上鼎大厦,1室0厅,41,2300,民主广场上鼎大厦
西岗,民主广场,修竹大厦,1室1厅,49,2700,民主广场修竹大厦
西岗,民主广场,曼哈顿大厦,1室0厅,49,3000,民主广场曼哈顿大厦
西岗,民主广场,整租·曼哈顿大厦,2室1厅,109,6000,民主广场整租·曼哈顿大厦
西岗,民主广场,国泰港汇中心,1室0厅,47,3500,民主广场国泰港汇中心
西岗,民主广场,红星街,2室1厅,52,2700,民主广场红星街
西岗,民主广场,海派优座,1室0厅,55,2600,民主广场海派优座
西岗,民主广场,整租·海派优座,1室0厅,55,2500,民主广场整租·海派优座
西岗,民主广场,中海海港城,1室1厅,52,3500,民主广场中海海港城
西岗,民主广场,中海海港城,2室2厅,86,5500,民主广场中海海港城
西岗,民主广场,悦泰街里,1室0厅,50,3000,民主广场悦泰街里
西岗,民主广场,休斯顿公寓,1室1厅,71,2900,民主广场休斯顿公寓
西岗,民主广场,民寿街,1室1厅,50,2200,民主广场民寿街
西岗,民主广场,港湾隽景,2室1厅,95,3700,民主广场港湾隽景
西岗,民主广场,鸿霖大厦,2室1厅,76,2500,民主广场鸿霖大厦
西岗,民主广场,中海海港城,1室1厅,49,3700,民主广场中海海港城
西岗,民主广场,国泰港汇中心,1室1厅,47,3200,民主广场国泰港汇中心
西岗,民主广场,整租·中海海港城,1室1厅,57,3500,民主广场整租·中海海港城
西岗,民主广场,中央公馆,2室1厅,92,4600,民主广场中央公馆
西岗,民主广场,中央公馆,2室1厅,72,3500,民主广场中央公馆
西岗,民主广场,中海海港城,1室0厅,57,3600,民主广场中海海港城
西岗,民主广场,时代广场,1室1厅,126,8000,民主广场时代广场
西岗,民主广场,中海海港城,1室0厅,42,3000,民主广场中海海港城
西岗,民主广场,曼哈顿大厦,3室1厅,307,20000,民主广场曼哈顿大厦
西岗,民主广场,时代广场,1室2厅,104,7500,民主广场时代广场
西岗,民主广场,长江路（中山友好商圈）,2室0厅,50,1800,民主广场长江路（中山友好商圈）
西岗,民主广场,中海海港城,1室1厅,35,2500,民主广场中海海港城
西岗,民主广场,经典生活,1室1厅,42,2300,民主广场经典生活
西岗,民主广场,中海海港城,1室1厅,40,2600,民主广场中海海港城
西岗,民主广场,上鼎大厦,1室1厅,41,2150,民主广场上鼎大厦
西岗,民主广场,中海海港城,1室0厅,41,3000,民主广场中海海港城
西岗,民主广场,中海海港城,1室1厅,52,3300,民主广场中海海港城
西岗,民主广场,国泰港汇中心,1室0厅,47,3600,民主广场国泰港汇中心
西岗,民主广场,海景花园,1室1厅,96,3700,民主广场海景花园
西岗,民主广场,时代广场,1室0厅,162,10000,民主广场时代广场
西岗,民主广场,曼哈顿大厦,1室0厅,47,3000,民主广场曼哈顿大厦
西岗,民主广场,民生松竹苑,3室1厅,122,4200,民主广场民生松竹苑
西岗,民主广场,中海海港城,1室1厅,30,2500,民主广场中海海港城
西岗,民主广场,经典生活,1室1厅,44,2300,民主广场经典生活
