region,title,street,rooms,area,price,address
高新园区,叠翠,连海金源,3室2厅,110,3000,叠翠连海金源
高新园区,叠翠,翡翠春城,3室1厅,92,2100,叠翠翡翠春城
高新园区,叠翠,君悦晟景,2室1厅,91,2600,叠翠君悦晟景
高新园区,叠翠,泊林映山,3室2厅,107,2600,叠翠泊林映山
高新园区,叠翠,锦绣暖山,1室0厅,44,1750,叠翠锦绣暖山
高新园区,叠翠,锦绣暖山,2室0厅,44,1000,叠翠锦绣暖山
高新园区,叠翠,泊林映山,2室1厅,90,2300,叠翠泊林映山
高新园区,叠翠,安邦阳光润城,2室1厅,97,2700,叠翠安邦阳光润城
高新园区,叠翠,翡翠春城,3室1厅,82,2300,叠翠翡翠春城
高新园区,叠翠,叠锦园,2室1厅,66,1800,叠翠叠锦园
高新园区,叠翠,翡翠春城,2室1厅,93,2600,叠翠翡翠春城
高新园区,叠翠,锦绣暖山,2室2厅,90,2500,叠翠锦绣暖山
高新园区,叠翠,叠锦园,2室1厅,56,1500,叠翠叠锦园
高新园区,叠翠,叠锦园,2室1厅,55,1600,叠翠叠锦园
高新园区,叠翠,我爱我家,2室2厅,86,2400,叠翠我爱我家
高新园区,叠翠,益海美利山,2室2厅,88,2500,叠翠益海美利山
高新园区,叠翠,叠锦园,2室1厅,55,1300,叠翠叠锦园
高新园区,叠翠,君悦晟景,2室2厅,110,2200,叠翠君悦晟景
高新园区,叠翠,叠翠山庄,2室1厅,75,1800,叠翠叠翠山庄
高新园区,叠翠,泊林阳光A区,2室1厅,74,2300,叠翠泊林阳光A区
高新园区,叠翠,锦绣暖山,1室1厅,63,2300,叠翠锦绣暖山
高新园区,叠翠,翡翠春城,1室0厅,36,1600,叠翠翡翠春城
高新园区,叠翠,叠锦园,2室1厅,55,1500,叠翠叠锦园
高新园区,叠翠,泊林阳光A区,2室2厅,83,2400,叠翠泊林阳光A区
高新园区,叠翠,益海美利山,1室2厅,68,2200,叠翠益海美利山
高新园区,叠翠,泊林和山,2室1厅,68,2100,叠翠泊林和山
高新园区,叠翠,整租·君悦晟景,3室1厅,107,2800,叠翠整租·君悦晟景
高新园区,叠翠,叠锦园,2室1厅,60,1500,叠翠叠锦园
高新园区,叠翠,叠锦园,2室1厅,54,1400,叠翠叠锦园
高新园区,叠翠,泊林阳光A区,2室1厅,56,1900,叠翠泊林阳光A区
高新园区,叠翠,翡翠春城,2室1厅,74,2300,叠翠翡翠春城
高新园区,叠翠,泊林映山,2室1厅,80,2200,叠翠泊林映山
高新园区,叠翠,整租·翡翠春城,3室1厅,82,2300,叠翠整租·翡翠春城
高新园区,叠翠,整租·锦绣暖山,2室1厅,91,3000,叠翠整租·锦绣暖山
高新园区,叠翠,君悦晟景,2室1厅,83,2200,叠翠君悦晟景
高新园区,叠翠,叠翠山庄,2室1厅,80,1850,叠翠叠翠山庄
高新园区,叠翠,叠翠骏景,1室1厅,50,1800,叠翠叠翠骏景
高新园区,叠翠,整租·翡翠春城,2室2厅,94,2800,叠翠整租·翡翠春城
高新园区,叠翠,益海美利山,2室1厅,72,2200,叠翠益海美利山
高新园区,叠翠,锦绣暖山,1室1厅,58,2300,叠翠锦绣暖山
高新园区,叠翠,翡翠春城,2室2厅,97,3000,叠翠翡翠春城
高新园区,叠翠,君悦晟景,2室1厅,100,2400,叠翠君悦晟景
高新园区,叠翠,叠锦园,3室1厅,108,2300,叠翠叠锦园
高新园区,叠翠,翡翠春城,2室1厅,98,2300,叠翠翡翠春城
高新园区,叠翠,泊林阳光A区,2室1厅,55,2200,叠翠泊林阳光A区
高新园区,叠翠,连海金源,3室2厅,110,3500,叠翠连海金源
高新园区,叠翠,红凌小区,2室1厅,66,1400,叠翠红凌小区
高新园区,叠翠,西郊闲庭,2室1厅,71,2400,叠翠西郊闲庭
高新园区,叠翠,叠锦园,2室1厅,66,1500,叠翠叠锦园
高新园区,叠翠,叠锦园,2室1厅,65,1900,叠翠叠锦园
高新园区,叠翠,翡翠春城,2室1厅,66,2200,叠翠翡翠春城
高新园区,叠翠,叠锦园,2室1厅,66,2600,叠翠叠锦园
高新园区,叠翠,叠锦园,2室1厅,58,1600,叠翠叠锦园
高新园区,叠翠,叠锦园,2室1厅,58,1800,叠翠叠锦园
高新园区,叠翠,泊林映山,3室1厅,93,2700,叠翠泊林映山
高新园区,叠翠,安邦阳光尚城,2室1厅,58,1900,叠翠安邦阳光尚城
高新园区,叠翠,翡翠春城,1室1厅,66,2100,叠翠翡翠春城
高新园区,叠翠,泊林阳光A区,2室1厅,57,1800,叠翠泊林阳光A区
高新园区,叠翠,君悦晟景,2室2厅,100,2500,叠翠君悦晟景
高新园区,叠翠,安邦阳光尚城,2室1厅,86,2300,叠翠安邦阳光尚城
高新园区,叠翠,泊林和山,2室2厅,89,2600,叠翠泊林和山
高新园区,叠翠,锦绣暖山,1室1厅,70,2500,叠翠锦绣暖山
高新园区,叠翠,锦绣暖山,1室0厅,44,1900,叠翠锦绣暖山
高新园区,叠翠,泊林阳光A区,2室1厅,85,2200,叠翠泊林阳光A区
高新园区,叠翠,安邦阳光润城,2室1厅,98,2700,叠翠安邦阳光润城
高新园区,叠翠,红凌小区,2室1厅,66,1700,叠翠红凌小区
高新园区,叠翠,叠锦园,2室1厅,60,1800,叠翠叠锦园
高新园区,叠翠,泊林和山,2室2厅,88,2300,叠翠泊林和山
高新园区,叠翠,连海金源,3室1厅,110,3300,叠翠连海金源
高新园区,叠翠,红凌小区,2室1厅,60,1500,叠翠红凌小区
高新园区,叠翠,泊林和山,1室1厅,47,2200,叠翠泊林和山
高新园区,叠翠,整租·泊林映山,2室1厅,91,2900,叠翠整租·泊林映山
高新园区,叠翠,叠锦园,2室1厅,51,1600,叠翠叠锦园
高新园区,叠翠,叠锦园,2室1厅,71,1900,叠翠叠锦园
高新园区,叠翠,泊林和山,2室1厅,71,2200,叠翠泊林和山
高新园区,叠翠,泊林映山,2室1厅,57,1800,叠翠泊林映山
高新园区,叠翠,叠锦园,2室1厅,60,1800,叠翠叠锦园
高新园区,叠翠,锦绣暖山,1室0厅,43,1800,叠翠锦绣暖山
高新园区,叠翠,锦绣暖山,2室1厅,94,2200,叠翠锦绣暖山
高新园区,叠翠,叠翠山庄,2室1厅,67,1700,叠翠叠翠山庄
高新园区,叠翠,我爱我家,2室2厅,95,2700,叠翠我爱我家
高新园区,叠翠,君悦晟景,3室1厅,107,3200,叠翠君悦晟景
高新园区,叠翠,叠锦园,2室1厅,55,1700,叠翠叠锦园
高新园区,叠翠,我爱我家,2室1厅,60,2300,叠翠我爱我家
高新园区,叠翠,翡翠春城,1室1厅,65,2000,叠翠翡翠春城
高新园区,叠翠,整租·叠翠骏景,1室1厅,45,2000,叠翠整租·叠翠骏景
高新园区,叠翠,锦绣暖山,1室1厅,58,2300,叠翠锦绣暖山
高新园区,叠翠,君悦晟景,2室1厅,82,2600,叠翠君悦晟景
高新园区,叠翠,君悦晟景,2室1厅,79,2300,叠翠君悦晟景
高新园区,叠翠,红凌小区,2室1厅,66,1700,叠翠红凌小区
高新园区,叠翠,叠锦园,2室1厅,65,1700,叠翠叠锦园
高新园区,叠翠,泊林阳光A区,2室1厅,58,1800,叠翠泊林阳光A区
高新园区,叠翠,安邦阳光尚城,2室1厅,80,2400,叠翠安邦阳光尚城
高新园区,叠翠,我爱我家,2室2厅,90,2800,叠翠我爱我家
高新园区,叠翠,君悦晟景,2室1厅,79,2300,叠翠君悦晟景
高新园区,叠翠,叠锦园,2室1厅,59,1900,叠翠叠锦园
高新园区,叠翠,连海金源,2室2厅,90,2700,叠翠连海金源
高新园区,叠翠,安邦阳光尚城,2室1厅,84,2400,叠翠安邦阳光尚城
高新园区,叠翠,红凌小区,1室1厅,48,1800,叠翠红凌小区
高新园区,叠翠,安邦阳光尚城,2室1厅,59,1900,叠翠安邦阳光尚城
高新园区,叠翠,泊林映山,2室1厅,76,2300,叠翠泊林映山
高新园区,叠翠,叠翠骏景,2室1厅,80,2400,叠翠叠翠骏景
高新园区,叠翠,泊林和山,2室1厅,83,2100,叠翠泊林和山
高新园区,叠翠,锦绣暖山,1室1厅,55,2500,叠翠锦绣暖山
高新园区,黑石礁,合租·浪花街,3居室,20,850,黑石礁合租·浪花街
高新园区,黑石礁,鹏辉广场,5室1厅,187,6000,黑石礁鹏辉广场
高新园区,黑石礁,合租·浪花街,3居室,25,950,黑石礁合租·浪花街
高新园区,黑石礁,合租·鹏辉广场,5居室,21,950,黑石礁合租·鹏辉广场
高新园区,黑石礁,空军干休所,3室1厅,123,5000,黑石礁空军干休所
高新园区,黑石礁,合租·黑石礁广场,4居室,28,950,黑石礁合租·黑石礁广场
高新园区,黑石礁,整租·富丽庭,2室1厅,108,4000,黑石礁整租·富丽庭
高新园区,黑石礁,黑石礁广场,3室2厅,121,2700,黑石礁黑石礁广场
高新园区,黑石礁,合租·浪花街,4居室,18,850,黑石礁合租·浪花街
高新园区,黑石礁,合租·星浦庄园,6居室,15,1050,黑石礁合租·星浦庄园
高新园区,黑石礁,合租·富丽庭,5居室,25,1350,黑石礁合租·富丽庭
高新园区,黑石礁,合租·鹏辉广场,4居室,29,1280,黑石礁合租·鹏辉广场
高新园区,黑石礁,合租·富丽庭,4居室,30,1600,黑石礁合租·富丽庭
高新园区,黑石礁,合租·浪花街,4居室,25,950,黑石礁合租·浪花街
高新园区,黑石礁,黑石礁景山,1室1厅,40,1700,黑石礁黑石礁景山
高新园区,黑石礁,鹏辉广场,3室2厅,130,4800,黑石礁鹏辉广场
高新园区,黑石礁,黑石礁广场,2室0厅,53,4000,黑石礁黑石礁广场
高新园区,黑石礁,黑石礁景山,3室1厅,91,2700,黑石礁黑石礁景山
高新园区,黑石礁,浪花街,3室1厅,70,2700,黑石礁浪花街
高新园区,黑石礁,合租·星海公园,8居室,15,1200,黑石礁合租·星海公园
高新园区,黑石礁,合租·黑石礁景山,4居室,20,850,黑石礁合租·黑石礁景山
高新园区,黑石礁,合租·星浦庄园,6居室,20,1000,黑石礁合租·星浦庄园
高新园区,黑石礁,合租·黑石礁广场,3居室,25,1000,黑石礁合租·黑石礁广场
高新园区,黑石礁,合租·黑石礁广场,3居室,20,700,黑石礁合租·黑石礁广场
高新园区,黑石礁,尖山街,2室1厅,60,2500,黑石礁尖山街
高新园区,黑石礁,合租·鹏莱花园,4居室,28,1350,黑石礁合租·鹏莱花园
高新园区,黑石礁,黑石礁广场,2室1厅,61,2000,黑石礁黑石礁广场
高新园区,黑石礁,尖山街,1室1厅,43,1600,黑石礁尖山街
高新园区,黑石礁,合租·黑石礁广场,1居室,15,950,黑石礁合租·黑石礁广场
高新园区,黑石礁,整租·浪花街,2室1厅,65,2270,黑石礁整租·浪花街
高新园区,黑石礁,合租·星海公园,4居室,21,1000,黑石礁合租·星海公园
高新园区,黑石礁,合租·星海公园,4居室,21,1100,黑石礁合租·星海公园
高新园区,黑石礁,合租·星海公园,4居室,21,1100,黑石礁合租·星海公园
高新园区,黑石礁,合租·星海公园,4居室,21,1200,黑石礁合租·星海公园
高新园区,黑石礁,合租·富丽庭,4居室,18,1350,黑石礁合租·富丽庭
高新园区,黑石礁,黑石礁广场,4室1厅,157,4700,黑石礁黑石礁广场
高新园区,黑石礁,合租·浪花街,2居室,22,900,黑石礁合租·浪花街
高新园区,黑石礁,合租·鹏莱花园,3居室,12,1300,黑石礁合租·鹏莱花园
高新园区,黑石礁,合租·尖山街,1居室,22,800,黑石礁合租·尖山街
高新园区,黑石礁,鹏莱花园,1室0厅,30,1600,黑石礁鹏莱花园
高新园区,黑石礁,黑石礁广场,1室1厅,32,2000,黑石礁黑石礁广场
高新园区,黑石礁,浪花街,2室1厅,65,2000,黑石礁浪花街
高新园区,黑石礁,黑石礁景山,1室1厅,32,1900,黑石礁黑石礁景山
高新园区,黑石礁,碧海蓝天,3室2厅,144,5500,黑石礁碧海蓝天
高新园区,黑石礁,浪花街,3室2厅,139,5000,黑石礁浪花街
高新园区,黑石礁,碧海蓝天,1室1厅,44,2600,黑石礁碧海蓝天
高新园区,黑石礁,黑石礁景山,2室1厅,41,2000,黑石礁黑石礁景山
高新园区,黑石礁,富丽庭,3室1厅,103,5000,黑石礁富丽庭
高新园区,黑石礁,尖山街,2室0厅,44,1800,黑石礁尖山街
高新园区,黑石礁,富丽庭,1室1厅,49,2800,黑石礁富丽庭
高新园区,黑石礁,黑石礁广场,2室1厅,60,2600,黑石礁黑石礁广场
高新园区,黑石礁,黑石礁景山,2室0厅,45,2200,黑石礁黑石礁景山
高新园区,黑石礁,星海国府,2室1厅,76,3500,黑石礁星海国府
高新园区,黑石礁,杭州街,2室1厅,56,2200,黑石礁杭州街
高新园区,黑石礁,黑石礁景山,3室1厅,81,2400,黑石礁黑石礁景山
高新园区,黑石礁,尖山街,2室2厅,86,3500,黑石礁尖山街
高新园区,黑石礁,浪花街,1室0厅,15,1100,黑石礁浪花街
高新园区,黑石礁,黑石礁广场,3室1厅,102,4200,黑石礁黑石礁广场
高新园区,黑石礁,黑石礁,2室0厅,48,1900,黑石礁黑石礁
高新园区,黑石礁,整租·黑石礁,1室1厅,35,1700,黑石礁整租·黑石礁
高新园区,黑石礁,整租·黑石礁,2室0厅,45,1500,黑石礁整租·黑石礁
高新园区,黑石礁,整租·黑石礁景山,1室0厅,31,1500,黑石礁整租·黑石礁景山
高新园区,黑石礁,整租·黑石礁广场,2室1厅,75,2300,黑石礁整租·黑石礁广场
高新园区,黑石礁,黑石礁,2室1厅,55,2200,黑石礁黑石礁
高新园区,黑石礁,黑石礁,1室0厅,30,1100,黑石礁黑石礁
高新园区,黑石礁,碧海蓝天,1室0厅,29,1700,黑石礁碧海蓝天
高新园区,黑石礁,星海国府,2室1厅,76,4000,黑石礁星海国府
高新园区,黑石礁,辰熙星海国际,2室0厅,96,4600,黑石礁辰熙星海国际
高新园区,黑石礁,浪花街,2室0厅,55,2000,黑石礁浪花街
高新园区,黑石礁,整租·尖山街,2室0厅,56,4200,黑石礁整租·尖山街
高新园区,黑石礁,浪花街,2室1厅,62,2000,黑石礁浪花街
高新园区,黑石礁,杭州街,2室1厅,65,2400,黑石礁杭州街
高新园区,黑石礁,黑石礁广场,1室0厅,32,1700,黑石礁黑石礁广场
高新园区,黑石礁,黑石礁广场,2室1厅,55,2100,黑石礁黑石礁广场
高新园区,黑石礁,杭州街,1室1厅,34,1700,黑石礁杭州街
高新园区,黑石礁,黑石礁广场,2室0厅,53,1000,黑石礁黑石礁广场
高新园区,黑石礁,鹏莱花园,1室1厅,338,16700,黑石礁鹏莱花园
高新园区,黑石礁,整租·黑石礁,5室0厅,178,6500,黑石礁整租·黑石礁
高新园区,黑石礁,尖山街,1室0厅,16,700,黑石礁尖山街
高新园区,黑石礁,黑石礁景山,2室1厅,45,800,黑石礁黑石礁景山
高新园区,黑石礁,尖山街,1室0厅,9,750,黑石礁尖山街
高新园区,黑石礁,黑石礁景山,4室1厅,174,5000,黑石礁黑石礁景山
高新园区,黑石礁,尖山街,3室1厅,105,3500,黑石礁尖山街
高新园区,黑石礁,黑石礁,2室0厅,40,1700,黑石礁黑石礁
高新园区,黑石礁,浪花街,2室1厅,74,2300,黑石礁浪花街
高新园区,黑石礁,富丽庭,3室1厅,138,5500,黑石礁富丽庭
高新园区,黑石礁,尖山街,2室1厅,55,2200,黑石礁尖山街
高新园区,黑石礁,尖山街,2室1厅,65,2500,黑石礁尖山街
高新园区,黑石礁,黑石礁广场,3室1厅,75,2600,黑石礁黑石礁广场
高新园区,黑石礁,杭州街,1室1厅,59,2300,黑石礁杭州街
高新园区,黑石礁,浪花街,1室1厅,62,1300,黑石礁浪花街
高新园区,黑石礁,尖山街,1室0厅,35,1500,黑石礁尖山街
高新园区,黑石礁,黑石礁广场,2室1厅,59,2400,黑石礁黑石礁广场
高新园区,黑石礁,浪花街,2室1厅,55,2300,黑石礁浪花街
高新园区,黑石礁,浪花街,1室0厅,16,3000,黑石礁浪花街
高新园区,黑石礁,尖山街,3室1厅,92,3500,黑石礁尖山街
高新园区,黑石礁,黑石礁,2室1厅,62,1900,黑石礁黑石礁
高新园区,黑石礁,黑石礁,2室1厅,60,1500,黑石礁黑石礁
高新园区,黑石礁,黑石礁,2室1厅,60,2300,黑石礁黑石礁
高新园区,黑石礁,浪花街,2室1厅,50,2300,黑石礁浪花街
高新园区,黑石礁,鹏辉广场,6室2厅,205,6500,黑石礁鹏辉广场
高新园区,黑石礁,浪花街,2室1厅,55,2600,黑石礁浪花街
高新园区,黑石礁,尖山街,3室1厅,90,3000,黑石礁尖山街
高新园区,黑石礁,浪花街,2室1厅,66,2500,黑石礁浪花街
高新园区,黑石礁,辰熙星海国际,1室0厅,50,2500,黑石礁辰熙星海国际
高新园区,黑石礁,碧海蓝天,3室1厅,144,5500,黑石礁碧海蓝天
高新园区,黑石礁,黑石礁广场,1室0厅,15,800,黑石礁黑石礁广场
高新园区,黑石礁,杭州街,1室1厅,20,1000,黑石礁杭州街
高新园区,黑石礁,富丽庭,2室1厅,106,4500,黑石礁富丽庭
高新园区,黑石礁,浪花街,2室2厅,88,3000,黑石礁浪花街
高新园区,黑石礁,黑石礁,2室0厅,45,1800,黑石礁黑石礁
高新园区,黑石礁,富丽庭,1室1厅,48,3000,黑石礁富丽庭
高新园区,黑石礁,尖山街,2室1厅,48,2000,黑石礁尖山街
高新园区,黑石礁,整租·黑石礁景山,2室0厅,45,2000,黑石礁整租·黑石礁景山
高新园区,黑石礁,西村街,2室1厅,47,2600,黑石礁西村街
高新园区,黑石礁,杭州街,2室0厅,56,2500,黑石礁杭州街
高新园区,黑石礁,整租·黑石礁,2室1厅,60,2400,黑石礁整租·黑石礁
高新园区,黑石礁,富丽庭,2室1厅,105,3700,黑石礁富丽庭
高新园区,黑石礁,尖山街,1室0厅,16,1200,黑石礁尖山街
高新园区,黑石礁,黑石礁广场,2室1厅,56,2400,黑石礁黑石礁广场
高新园区,黑石礁,整租·浪花街,2室1厅,67,2300,黑石礁整租·浪花街
高新园区,黑石礁,整租·黑石礁景山,2室1厅,45,1900,黑石礁整租·黑石礁景山
高新园区,黑石礁,黑石礁,3室0厅,66,2700,黑石礁黑石礁
高新园区,黑石礁,黑石礁景山,4室2厅,150,4100,黑石礁黑石礁景山
高新园区,黑石礁,富丽庭,1室0厅,25,2500,黑石礁富丽庭
高新园区,黑石礁,杭州街,1室1厅,42,1700,黑石礁杭州街
高新园区,黑石礁,浪花街,1室1厅,50,2000,黑石礁浪花街
高新园区,黑石礁,西连街,7室3厅,464,17000,黑石礁西连街
高新园区,黑石礁,碧海蓝天,3室2厅,176,6000,黑石礁碧海蓝天
高新园区,黑石礁,富丽庭,2室1厅,87,3700,黑石礁富丽庭
高新园区,黑石礁,浪花街,2室1厅,68,2300,黑石礁浪花街
高新园区,黑石礁,整租·富丽庭,2室1厅,108,5000,黑石礁整租·富丽庭
高新园区,黑石礁,鹏辉广场,4室2厅,158,6000,黑石礁鹏辉广场
高新园区,黑石礁,黑石礁,2室0厅,49,1900,黑石礁黑石礁
高新园区,黑石礁,尖山街,2室1厅,51,2200,黑石礁尖山街
高新园区,黑石礁,尖山街,2室1厅,53,2300,黑石礁尖山街
高新园区,学府,合租·翰林观海,5居室,25,1200,学府合租·翰林观海
高新园区,学府,合租·翰林观海,5居室,22,1150,学府合租·翰林观海
高新园区,学府,合租·弘基三期,4居室,14,750,学府合租·弘基三期
高新园区,学府,凌源街,2室1厅,60,1700,学府凌源街
高新园区,学府,整租·弘基三期,3室1厅,136,4100,学府整租·弘基三期
高新园区,学府,文萃轩小区,5室3厅,154,4000,学府文萃轩小区
高新园区,学府,学府1+1,3室2厅,90,5600,学府学府1+1
高新园区,学府,弘基二期,3室2厅,119,4300,学府弘基二期
高新园区,学府,合租·翰林观海,4居室,19,900,学府合租·翰林观海
高新园区,学府,合租·翰林观海,4居室,17,850,学府合租·翰林观海
高新园区,学府,合租·弘基三期,3居室,25,1450,学府合租·弘基三期
高新园区,学府,合租·弘基三期,5居室,8,800,学府合租·弘基三期
高新园区,学府,合租·凌源街,3居室,15,950,学府合租·凌源街
高新园区,学府,合租·弘基三期,5居室,21,650,学府合租·弘基三期
高新园区,学府,弘基二期,2室1厅,102,4000,学府弘基二期
高新园区,学府,合租·名仕乐居,4居室,21,1350,学府合租·名仕乐居
高新园区,学府,合租·弘基三期,4居室,16,1250,学府合租·弘基三期
高新园区,学府,弘基二期,3室2厅,135,4800,学府弘基二期
高新园区,学府,合租·弘基三期,4居室,20,1100,学府合租·弘基三期
高新园区,学府,合租·弘基三期,4居室,14,1050,学府合租·弘基三期
高新园区,学府,合租·弘基三期,4居室,22,1299,学府合租·弘基三期
高新园区,学府,合租·弘基三期,4居室,22,1400,学府合租·弘基三期
高新园区,学府,合租·弘基二期,4居室,23,1250,学府合租·弘基二期
高新园区,学府,合租·弘基二期,3居室,21,1050,学府合租·弘基二期
高新园区,学府,合租·弘基二期,3居室,19,1380,学府合租·弘基二期
高新园区,学府,合租·弘基二期,3居室,16,950,学府合租·弘基二期
高新园区,学府,弘基一期,3室2厅,133,3800,学府弘基一期
高新园区,学府,合租·弘基二期,5居室,15,1100,学府合租·弘基二期
高新园区,学府,合租·弘基三期,4居室,18,1200,学府合租·弘基三期
高新园区,学府,合租·弘基二期,4居室,17,1250,学府合租·弘基二期
高新园区,学府,合租·弘基二期,4居室,15,1000,学府合租·弘基二期
高新园区,学府,合租·弘基二期,5居室,16,1250,学府合租·弘基二期
高新园区,学府,整租·名仕乐居,2室1厅,68,2700,学府整租·名仕乐居
高新园区,学府,合租·弘基二期,3居室,15,1350,学府合租·弘基二期
高新园区,学府,合租·弘基三期,4居室,15,1200,学府合租·弘基三期
高新园区,学府,合租·弘基三期,4居室,23,1400,学府合租·弘基三期
高新园区,学府,合租·弘基三期,3居室,20,1250,学府合租·弘基三期
高新园区,学府,合租·凌源街,3居室,12,750,学府合租·凌源街
高新园区,学府,合租·弘基三期,3居室,11,1100,学府合租·弘基三期
高新园区,学府,合租·名仕乐居,3居室,23,1150,学府合租·名仕乐居
高新园区,学府,合租·凌源街,1居室,40,1100,学府合租·凌源街
高新园区,学府,合租·弘基三期,5居室,17,950,学府合租·弘基三期
高新园区,学府,合租·弘基三期,4居室,18,1200,学府合租·弘基三期
高新园区,学府,文萃轩小区,2室1厅,61,2400,学府文萃轩小区
高新园区,学府,合租·名仕乐居,3居室,23,1250,学府合租·名仕乐居
高新园区,学府,合租·翰林观海,5居室,15,900,学府合租·翰林观海
高新园区,学府,合租·弘基三期,4居室,15,1100,学府合租·弘基三期
高新园区,学府,整租·学府1+1,3室2厅,88,4000,学府整租·学府1+1
高新园区,学府,合租·育明高中,4居室,16,1350,学府合租·育明高中
高新园区,学府,合租·弘基二期,4居室,30,1100,学府合租·弘基二期
高新园区,学府,合租·名仕乐居,3居室,15,1400,学府合租·名仕乐居
高新园区,学府,合租·弘基三期,3居室,15,1000,学府合租·弘基三期
高新园区,学府,合租·翰林观海,5居室,16,850,学府合租·翰林观海
