region,title,street,rooms,area,price,address
旅顺口,溪之谷,碧桂园红旗谷,5室3厅,300,10000,溪之谷碧桂园红旗谷
旅顺口,溪之谷,中体奥林匹克花园,2室1厅,90,3000,溪之谷中体奥林匹克花园
旅顺口,溪之谷,依云溪谷,2室2厅,90,2200,溪之谷依云溪谷
旅顺口,溪之谷,中体奥林匹克花园,2室2厅,90,2700,溪之谷中体奥林匹克花园
旅顺口,溪之谷,依云溪谷,2室1厅,90,2300,溪之谷依云溪谷
旅顺口,溪之谷,万科溪之谷,2室2厅,90,2500,溪之谷万科溪之谷
旅顺口,溪之谷,顺达温泉花园一期,2室1厅,84,2300,溪之谷顺达温泉花园一期
旅顺口,溪之谷,水木清华,2室2厅,92,2500,溪之谷水木清华
旅顺口,溪之谷,万科溪之谷,3室2厅,91,1400,溪之谷万科溪之谷
旅顺口,溪之谷,依云溪谷,4室3厅,96,2500,溪之谷依云溪谷
旅顺口,溪之谷,恒大檀溪郡,2室2厅,87,2500,溪之谷恒大檀溪郡
旅顺口,溪之谷,顺达温泉花园三期,2室2厅,89,2400,溪之谷顺达温泉花园三期
旅顺口,溪之谷,依云溪谷,2室1厅,90,2300,溪之谷依云溪谷
旅顺口,溪之谷,整租·中海御湖熙谷,4室2厅,154,4000,溪之谷整租·中海御湖熙谷
旅顺口,溪之谷,龙湖滟澜山,4室3厅,216,4000,溪之谷龙湖滟澜山
旅顺口,溪之谷,万科溪之谷,3室1厅,91,1200,溪之谷万科溪之谷
旅顺口,溪之谷,中海御湖熙谷,2室1厅,91,2200,溪之谷中海御湖熙谷
旅顺口,溪之谷,中海御湖熙谷,4室2厅,159,1500,溪之谷中海御湖熙谷
旅顺口,溪之谷,依云溪谷,2室1厅,84,1200,溪之谷依云溪谷
旅顺口,溪之谷,中海御湖熙谷,3室1厅,114,2500,溪之谷中海御湖熙谷
旅顺口,溪之谷,龙湖滟澜山,1室0厅,108,1700,溪之谷龙湖滟澜山
旅顺口,溪之谷,龙湖滟澜山,3室2厅,108,2000,溪之谷龙湖滟澜山
旅顺口,溪之谷,依云溪谷,1室0厅,30,1300,溪之谷依云溪谷
旅顺口,溪之谷,龙湖滟澜山,3室4厅,143,3500,溪之谷龙湖滟澜山
旅顺口,溪之谷,龙湖滟澜山,4室2厅,143,3900,溪之谷龙湖滟澜山
旅顺口,溪之谷,中海御湖熙谷,3室2厅,112,1400,溪之谷中海御湖熙谷
旅顺口,溪之谷,龙湖滟澜山,4室3厅,400,27500,溪之谷龙湖滟澜山
旅顺口,溪之谷,水木清华,2室2厅,81,2500,溪之谷水木清华
旅顺口,溪之谷,水木清华,2室1厅,83,2500,溪之谷水木清华
旅顺口,溪之谷,顺达温泉花园三期,2室1厅,89,2000,溪之谷顺达温泉花园三期
旅顺口,溪之谷,顺达温泉花园三期,2室2厅,89,2300,溪之谷顺达温泉花园三期
旅顺口,溪之谷,顺达温泉花园三期,2室2厅,78,2000,溪之谷顺达温泉花园三期
旅顺口,溪之谷,龙湖滟澜山,5室2厅,108,4000,溪之谷龙湖滟澜山
旅顺口,凌水,合租·百合山庄,5居室,22,850,凌水合租·百合山庄
旅顺口,凌水,恒瑞坦城,2室1厅,63,2600,凌水恒瑞坦城
旅顺口,凌水,合租·文荟小区,3居室,15,800,凌水合租·文荟小区
旅顺口,凌水,合租·凌水路,2居室,20,850,凌水合租·凌水路
旅顺口,凌水,合租·文荟小区,3居室,20,800,凌水合租·文荟小区
旅顺口,凌水,大有恬园,4室2厅,152,4700,凌水大有恬园
旅顺口,凌水,壹品漫谷,2室1厅,113,3000,凌水壹品漫谷
旅顺口,凌水,合租·彼得公寓,3居室,20,1100,凌水合租·彼得公寓
旅顺口,凌水,合租·彼得公寓,3居室,20,900,凌水合租·彼得公寓
旅顺口,凌水,合租·彼得公寓,3居室,20,900,凌水合租·彼得公寓
旅顺口,凌水,合租·栾金中街,4居室,20,1000,凌水合租·栾金中街
旅顺口,凌水,整租·大有恬园,3室2厅,114,3500,凌水整租·大有恬园
旅顺口,凌水,大有恬园,2室2厅,98,3300,凌水大有恬园
旅顺口,凌水,哈佛映像,2室1厅,81,2800,凌水哈佛映像
旅顺口,凌水,合租·文荟小区,2居室,18,850,凌水合租·文荟小区
旅顺口,凌水,合租·王家村,3居室,20,950,凌水合租·王家村
旅顺口,凌水,百合山庄,6室2厅,308,15000,凌水百合山庄
旅顺口,凌水,合租·王家村,3居室,18,850,凌水合租·王家村
旅顺口,凌水,合租·王家村,3居室,18,950,凌水合租·王家村
旅顺口,凌水,合租·文荟小区,3居室,20,850,凌水合租·文荟小区
旅顺口,凌水,合租·文荟小区,3居室,15,800,凌水合租·文荟小区
旅顺口,凌水,整租·学仕名府,2室1厅,71,3000,凌水整租·学仕名府
旅顺口,凌水,整租·大有恬园,4室2厅,145,4100,凌水整租·大有恬园
旅顺口,凌水,合租·凌秀小区,3居室,20,750,凌水合租·凌秀小区
旅顺口,凌水,合租·百合山庄,3居室,22,850,凌水合租·百合山庄
旅顺口,凌水,合租·栾金中街,4居室,20,920,凌水合租·栾金中街
旅顺口,凌水,哈佛世纪,2室2厅,90,3800,凌水哈佛世纪
旅顺口,凌水,合租·栾金中街,3居室,22,900,凌水合租·栾金中街
旅顺口,凌水,学仕名府,2室1厅,73,3500,凌水学仕名府
旅顺口,凌水,合租·栾金东街,3居室,15,999,凌水合租·栾金东街
旅顺口,凌水,合租·大有文园,3居室,15,950,凌水合租·大有文园
旅顺口,凌水,恒瑞坦城,2室1厅,65,2900,凌水恒瑞坦城
旅顺口,凌水,整租·康桥小镇,2室1厅,80,3000,凌水整租·康桥小镇
旅顺口,凌水,大有文园,4室2厅,162,5000,凌水大有文园
旅顺口,凌水,合租·栾金中街,4居室,20,1000,凌水合租·栾金中街
旅顺口,凌水,合租·凌秀小区,3居室,30,950,凌水合租·凌秀小区
旅顺口,凌水,合租·栾金西街,4居室,21,1200,凌水合租·栾金西街
旅顺口,凌水,柏林水郡,4室2厅,83,4800,凌水柏林水郡
旅顺口,凌水,合租·哈佛世纪,3居室,25,1300,凌水合租·哈佛世纪
旅顺口,凌水,合租·凌秀小区,3居室,15,900,凌水合租·凌秀小区
旅顺口,凌水,合租·文荟小区,3居室,20,800,凌水合租·文荟小区
旅顺口,凌水,合租·栾金中街,3居室,25,950,凌水合租·栾金中街
旅顺口,凌水,合租·大湖山语,3居室,15,1250,凌水合租·大湖山语
旅顺口,凌水,合租·大湖山语,3居室,15,1350,凌水合租·大湖山语
旅顺口,凌水,合租·百合山庄,4居室,15,900,凌水合租·百合山庄
旅顺口,凌水,合租·百合山庄,4居室,15,900,凌水合租·百合山庄
旅顺口,凌水,合租·百合山庄,4居室,20,950,凌水合租·百合山庄
旅顺口,凌水,合租·百合山庄,4居室,20,900,凌水合租·百合山庄
旅顺口,凌水,合租·栾金西街,3居室,15,850,凌水合租·栾金西街
旅顺口,凌水,合租·栾金中街,4居室,20,1000,凌水合租·栾金中街
旅顺口,凌水,大有文园,3室1厅,109,3300,凌水大有文园
旅顺口,凌水,合租·文荟小区,2居室,18,850,凌水合租·文荟小区
旅顺口,凌水,合租·大有恬园,3居室,15,1000,凌水合租·大有恬园
旅顺口,凌水,海苑花园,3室1厅,80,2600,凌水海苑花园
旅顺口,凌水,合租·栾金东街,4居室,18,1200,凌水合租·栾金东街
旅顺口,凌水,合租·海苑花园,4居室,15,900,凌水合租·海苑花园
旅顺口,凌水,大有恬园二期,1室0厅,34,1800,凌水大有恬园二期
旅顺口,凌水,百合山庄,2室2厅,87,2100,凌水百合山庄
旅顺口,凌水,合租·栾金中街,3居室,30,1100,凌水合租·栾金中街
旅顺口,凌水,大有文园,3室1厅,113,3350,凌水大有文园
旅顺口,凌水,合租·栾金西街,3居室,15,800,凌水合租·栾金西街
旅顺口,凌水,合租·恒瑞坦城,3居室,15,1250,凌水合租·恒瑞坦城
旅顺口,凌水,合租·凌秀小区,3居室,13,900,凌水合租·凌秀小区
旅顺口,凌水,合租·恒瑞坦城,3居室,20,1300,凌水合租·恒瑞坦城
旅顺口,凌水,合租·恒瑞坦城,3居室,19,1250,凌水合租·恒瑞坦城
旅顺口,凌水,合租·大湖山语,3居室,18,1300,凌水合租·大湖山语
旅顺口,凌水,柏林水郡,3室3厅,140,3800,凌水柏林水郡
旅顺口,凌水,百合IT家园,2室1厅,96,2700,凌水百合IT家园
旅顺口,凌水,哈佛映像,2室2厅,81,3200,凌水哈佛映像
旅顺口,凌水,合租·哈佛世纪,3居室,15,999,凌水合租·哈佛世纪
旅顺口,凌水,合租·大有恬园,3居室,139,1300,凌水合租·大有恬园
旅顺口,凌水,合租·栾金西街,3居室,15,950,凌水合租·栾金西街
旅顺口,凌水,合租·哈佛世纪,3居室,30,1280,凌水合租·哈佛世纪
旅顺口,凌水,合租·哈佛世纪,3居室,30,1100,凌水合租·哈佛世纪
旅顺口,凌水,合租·大有恬园,4居室,18,1150,凌水合租·大有恬园
旅顺口,凌水,合租·大有恬园,3居室,15,1000,凌水合租·大有恬园
旅顺口,凌水,合租·大有恬园,4居室,20,1300,凌水合租·大有恬园
旅顺口,凌水,合租·恒瑞坦城,3居室,20,1250,凌水合租·恒瑞坦城
旅顺口,凌水,整租·大有文园,1室1厅,48,2000,凌水整租·大有文园
旅顺口,凌水,合租·大湖山语,3居室,15,1000,凌水合租·大湖山语
旅顺口,凌水,百合山庄,2室2厅,85,2500,凌水百合山庄
旅顺口,凌水,文荟小区,3室1厅,69,2600,凌水文荟小区
旅顺口,凌水,合租·百合山庄,2居室,13,800,凌水合租·百合山庄
旅顺口,凌水,合租·大有恬园,4居室,20,1200,凌水合租·大有恬园
旅顺口,凌水,合租·大有恬园,4居室,22,1300,凌水合租·大有恬园
旅顺口,凌水,合租·大有恬园,4居室,21,1100,凌水合租·大有恬园
旅顺口,凌水,合租·大有恬园,4居室,17,750,凌水合租·大有恬园
旅顺口,凌水,合租·大有恬园,4居室,18,1100,凌水合租·大有恬园
旅顺口,凌水,整租·凌秀小区,2室1厅,79,1850,凌水整租·凌秀小区
旅顺口,凌水,大有恬园二期,4室3厅,175,4000,凌水大有恬园二期
旅顺口,凌水,合租·栾金中街,3居室,15,1000,凌水合租·栾金中街
旅顺口,凌水,合租·百合山庄,3居室,17,1250,凌水合租·百合山庄
旅顺口,凌水,整租·大有文园,2室1厅,70,2700,凌水整租·大有文园
旅顺口,凌水,合租·王家村,3居室,15,880,凌水合租·王家村
旅顺口,凌水,合租·恒瑞坦城,3居室,13,1250,凌水合租·恒瑞坦城
旅顺口,凌水,百合IT家园,2室1厅,79,2400,凌水百合IT家园
旅顺口,凌水,大有恬园,3室2厅,130,3600,凌水大有恬园
旅顺口,凌水,大有恬园二期,2室1厅,93,2700,凌水大有恬园二期
旅顺口,凌水,大有恬园二期,2室1厅,90,2800,凌水大有恬园二期
旅顺口,凌水,合租·凌秀小区,3居室,17,900,凌水合租·凌秀小区
旅顺口,凌水,恒瑞坦城,1室1厅,48,2350,凌水恒瑞坦城
旅顺口,凌水,大有文园,2室1厅,70,2600,凌水大有文园
旅顺口,凌水,恒瑞坦城,2室1厅,62,2700,凌水恒瑞坦城
旅顺口,凌水,合租·栾金西街,4居室,19,1100,凌水合租·栾金西街
旅顺口,凌水,合租·大有文园,3居室,18,900,凌水合租·大有文园
旅顺口,凌水,大有恬园,3室2厅,100,3200,凌水大有恬园
旅顺口,凌水,哈佛世纪,2室2厅,91,3500,凌水哈佛世纪
旅顺口,凌水,大有恬园公寓,1室1厅,48,1800,凌水大有恬园公寓
旅顺口,凌水,整租·大有文园,1室1厅,48,2000,凌水整租·大有文园
旅顺口,凌水,合租·王家村,3居室,23,1000,凌水合租·王家村
旅顺口,凌水,合租·栾金中街,3居室,12,900,凌水合租·栾金中街
旅顺口,凌水,大有文园公寓,1室1厅,36,2100,凌水大有文园公寓
旅顺口,凌水,海事附小,2室1厅,53,1700,凌水海事附小
旅顺口,凌水,大有文园,1室0厅,32,1800,凌水大有文园
旅顺口,凌水,学仕名府,2室2厅,70,3100,凌水学仕名府
旅顺口,凌水,海苑花园,2室1厅,76,2400,凌水海苑花园
旅顺口,凌水,整租·哈佛世纪,1室1厅,57,2500,凌水整租·哈佛世纪
旅顺口,凌水,学仕名府,1室1厅,57,2500,凌水学仕名府
旅顺口,凌水,整租·哈佛世纪,2室1厅,91,3300,凌水整租·哈佛世纪
旅顺口,凌水,大有文园公寓,1室1厅,37,1800,凌水大有文园公寓
旅顺口,凌水,学仕名府,2室1厅,57,2800,凌水学仕名府
旅顺口,凌水,恒瑞坦城,2室1厅,44,2700,凌水恒瑞坦城
旅顺口,凌水,大有文园公寓,1室1厅,60,2350,凌水大有文园公寓
旅顺口,凌水,百合IT家园,1室1厅,41,1700,凌水百合IT家园
旅顺口,凌水,海苑花园,2室1厅,61,2200,凌水海苑花园
旅顺口,凌水,大有文园,1室0厅,32,1750,凌水大有文园
旅顺口,凌水,整租·大有恬园二期,1室0厅,33,1800,凌水整租·大有恬园二期
旅顺口,凌水,柏林水郡,2室1厅,85,2600,凌水柏林水郡
旅顺口,凌水,康桥小镇,2室1厅,85,3000,凌水康桥小镇
旅顺口,凌水,哈佛映像,1室1厅,52,2300,凌水哈佛映像
旅顺口,凌水,整租·百合山庄,3室1厅,84,2500,凌水整租·百合山庄
旅顺口,凌水,大湖山语,1室1厅,67,2500,凌水大湖山语
旅顺口,凌水,整租·哈佛世纪,2室2厅,115,3575,凌水整租·哈佛世纪
旅顺口,凌水,海苑花园,2室1厅,76,2200,凌水海苑花园
旅顺口,凌水,大有恬园二期,1室1厅,80,2800,凌水大有恬园二期
旅顺口,凌水,恒瑞坦城,2室1厅,85,2800,凌水恒瑞坦城
旅顺口,凌水,大有恬园,4室2厅,116,3500,凌水大有恬园
旅顺口,凌水,柏林水郡,1室1厅,65,2200,凌水柏林水郡
旅顺口,凌水,学仕名府,1室1厅,57,3200,凌水学仕名府
旅顺口,凌水,壹品漫谷,3室2厅,135,3400,凌水壹品漫谷
旅顺口,凌水,彼得公寓,1室1厅,53,2600,凌水彼得公寓
旅顺口,凌水,大有文园,1室0厅,32,1800,凌水大有文园
旅顺口,凌水,大湖山语,3室2厅,86,3600,凌水大湖山语
旅顺口,凌水,整租·壹品漫谷,3室2厅,120,3380,凌水整租·壹品漫谷
旅顺口,凌水,大有恬园,2室1厅,85,2400,凌水大有恬园
旅顺口,凌水,栾金东街,3室1厅,98,2500,凌水栾金东街
旅顺口,凌水,哈佛世纪,3室2厅,115,3500,凌水哈佛世纪
旅顺口,凌水,凌秀小区,3室2厅,80,2600,凌水凌秀小区
旅顺口,凌水,整租·大有恬园,3室2厅,98,3600,凌水整租·大有恬园
旅顺口,凌水,大湖山语,2室1厅,86,1500,凌水大湖山语
旅顺口,凌水,学仕名府,2室1厅,74,3000,凌水学仕名府
旅顺口,凌水,哈佛世纪,1室1厅,37,2300,凌水哈佛世纪
旅顺口,凌水,柏林水郡,2室1厅,95,2800,凌水柏林水郡
旅顺口,凌水,大有恬园,3室2厅,113,3000,凌水大有恬园
旅顺口,凌水,大有文园,1室0厅,35,1850,凌水大有文园
旅顺口,凌水,海事附小,3室1厅,79,2400,凌水海事附小
旅顺口,凌水,凌秀小区,3室2厅,100,3000,凌水凌秀小区
旅顺口,凌水,华兴山庄,2室1厅,58,1950,凌水华兴山庄
旅顺口,凌水,大有文园公寓,1室1厅,36,1850,凌水大有文园公寓
旅顺口,凌水,哈佛世纪,1室1厅,64,2500,凌水哈佛世纪
旅顺口,凌水,大有恬园,2室1厅,68,2500,凌水大有恬园
旅顺口,凌水,百合山庄,3室2厅,115,2500,凌水百合山庄
旅顺口,凌水,华兴山庄,3室2厅,118,3100,凌水华兴山庄
旅顺口,凌水,大有恬园二期,1室0厅,33,1800,凌水大有恬园二期
旅顺口,凌水,哈佛世纪,1室1厅,38,2300,凌水哈佛世纪
旅顺口,凌水,栾金西街,2室1厅,66,2200,凌水栾金西街
旅顺口,凌水,华兴尚园,2室1厅,92,3200,凌水华兴尚园
旅顺口,凌水,整租·哈佛世纪,2室1厅,65,2500,凌水整租·哈佛世纪
旅顺口,凌水,海事附小,2室1厅,56,1600,凌水海事附小
旅顺口,凌水,整租·海事附小,1室0厅,36,1500,凌水整租·海事附小
旅顺口,凌水,华兴山庄,1室1厅,25,950,凌水华兴山庄
旅顺口,凌水,学仕名府,2室1厅,75,3000,凌水学仕名府
旅顺口,凌水,海事附小,2室1厅,53,1800,凌水海事附小
旅顺口,凌水,恒瑞坦城,2室1厅,44,2500,凌水恒瑞坦城
旅顺口,凌水,华兴尚园,2室2厅,73,3000,凌水华兴尚园
旅顺口,凌水,学仕名府,1室1厅,57,2700,凌水学仕名府
旅顺口,凌水,学仕名府,1室1厅,57,2700,凌水学仕名府
旅顺口,凌水,学仕名府,1室1厅,57,2700,凌水学仕名府
旅顺口,凌水,学仕名府,2室1厅,57,2800,凌水学仕名府
旅顺口,凌水,学仕名府,2室1厅,57,2800,凌水学仕名府
旅顺口,凌水,栾金东街,2室2厅,96,2500,凌水栾金东街
旅顺口,凌水,海苑花园,3室1厅,80,2400,凌水海苑花园
旅顺口,凌水,凌秀小区,3室2厅,109,2900,凌水凌秀小区
旅顺口,凌水,海苑花园,2室1厅,93,2200,凌水海苑花园
旅顺口,凌水,康桥小镇,2室2厅,84,2800,凌水康桥小镇
旅顺口,凌水,大有恬园二期,3室1厅,80,2900,凌水大有恬园二期
旅顺口,凌水,百合山庄,2室2厅,85,2000,凌水百合山庄
旅顺口,凌水,大有恬园,2室1厅,71,3300,凌水大有恬园
旅顺口,凌水,百合山庄,1室1厅,45,1500,凌水百合山庄
旅顺口,凌水,栾金中街,2室1厅,67,1750,凌水栾金中街
旅顺口,凌水,栾金东街,3室1厅,99,2600,凌水栾金东街
旅顺口,凌水,百合山庄,2室1厅,86,2200,凌水百合山庄
旅顺口,凌水,百合山庄,2室2厅,86,2500,凌水百合山庄
旅顺口,凌水,哈佛世纪,2室2厅,90,3800,凌水哈佛世纪
旅顺口,凌水,百合山庄,2室1厅,80,1900,凌水百合山庄
旅顺口,凌水,恒瑞坦城,1室1厅,48,2300,凌水恒瑞坦城
旅顺口,凌水,百合山庄,2室2厅,85,2000,凌水百合山庄
旅顺口,凌水,华兴山庄,2室1厅,70,2000,凌水华兴山庄
旅顺口,凌水,壹品漫谷,2室2厅,101,3000,凌水壹品漫谷
旅顺口,凌水,学仕名府,2室1厅,75,3200,凌水学仕名府
旅顺口,凌水,海苑花园,2室1厅,82,2500,凌水海苑花园
旅顺口,凌水,大有文园,2室1厅,70,2800,凌水大有文园
旅顺口,凌水,凌水路,2室2厅,70,2700,凌水凌水路
旅顺口,凌水,大有文园,3室1厅,113,3200,凌水大有文园
旅顺口,凌水,百合山庄,2室0厅,60,900,凌水百合山庄
旅顺口,凌水,恒瑞坦城,2室2厅,89,3100,凌水恒瑞坦城
旅顺口,凌水,百合山庄,2室2厅,80,2300,凌水百合山庄
旅顺口,凌水,恒瑞坦城,1室1厅,48,2300,凌水恒瑞坦城
旅顺口,凌水,栾金东街,1室1厅,50,1600,凌水栾金东街
旅顺口,凌水,恒瑞坦城,1室1厅,48,2200,凌水恒瑞坦城
旅顺口,凌水,大有恬园二期,1室0厅,33,2100,凌水大有恬园二期
旅顺口,凌水,大有文园,1室0厅,32,1850,凌水大有文园
旅顺口,凌水,大有恬园二期,1室1厅,50,2000,凌水大有恬园二期
旅顺口,凌水,栾金中街,4室1厅,116,3000,凌水栾金中街
旅顺口,凌水,哈佛世纪,2室1厅,90,2800,凌水哈佛世纪
旅顺口,凌水,壹品漫谷,3室2厅,135,3500,凌水壹品漫谷
旅顺口,凌水,大有恬园二期,2室1厅,76,2600,凌水大有恬园二期
旅顺口,凌水,大有恬园二期,2室2厅,120,4000,凌水大有恬园二期
旅顺口,凌水,栾金中街,3室1厅,98,2600,凌水栾金中街
旅顺口,凌水,合租·大湖山语,1居室,13,1100,凌水合租·大湖山语
旅顺口,凌水,恒瑞坦城,2室1厅,68,850,凌水恒瑞坦城
旅顺口,凌水,王家村,2室1厅,60,1800,凌水王家村
旅顺口,凌水,百合山庄,1室1厅,53,1650,凌水百合山庄
旅顺口,凌水,海苑花园,2室2厅,78,2400,凌水海苑花园
旅顺口,凌水,哈佛世纪,1室1厅,40,2400,凌水哈佛世纪
旅顺口,凌水,百合IT家园,2室2厅,92,2600,凌水百合IT家园
旅顺口,凌水,大有文园公寓,1室1厅,36,2100,凌水大有文园公寓
旅顺口,凌水,大有恬园二期,2室1厅,84,2850,凌水大有恬园二期
旅顺口,凌水,海事附小,2室0厅,50,1600,凌水海事附小
旅顺口,凌水,恒瑞坦城,2室1厅,66,2600,凌水恒瑞坦城
旅顺口,凌水,恒瑞坦城,2室1厅,70,3000,凌水恒瑞坦城
旅顺口,凌水,大有恬园,2室2厅,89,3500,凌水大有恬园
旅顺口,凌水,恒瑞坦城,1室1厅,40,1550,凌水恒瑞坦城
旅顺口,凌水,大有文园,2室1厅,70,2750,凌水大有文园
旅顺口,凌水,海事附小,2室1厅,54,1600,凌水海事附小
旅顺口,凌水,整租·恒瑞坦城,1室1厅,50,2400,凌水整租·恒瑞坦城
旅顺口,凌水,恒瑞坦城,1室1厅,48,2100,凌水恒瑞坦城
旅顺口,凌水,栾金东街,1室1厅,50,1800,凌水栾金东街
旅顺口,凌水,海事附小,1室0厅,36,1500,凌水海事附小
旅顺口,凌水,大有恬园公寓,1室1厅,42,1800,凌水大有恬园公寓
旅顺口,凌水,整租·恒瑞坦城,1室1厅,48,2300,凌水整租·恒瑞坦城
旅顺口,凌水,大湖山语,2室1厅,101,2000,凌水大湖山语
旅顺口,凌水,大有恬园二期,3室2厅,105,3200,凌水大有恬园二期
旅顺口,凌水,学仕名府,2室1厅,74,3200,凌水学仕名府
旅顺口,凌水,康桥小镇,3室1厅,86,1550,凌水康桥小镇
旅顺口,凌水,大有恬园二期,2室2厅,90,3300,凌水大有恬园二期
旅顺口,凌水,华兴尚园,2室1厅,74,3000,凌水华兴尚园
旅顺口,凌水,哈佛世纪,2室1厅,61,2800,凌水哈佛世纪
旅顺口,凌水,文荟小区,2室1厅,79,2800,凌水文荟小区
旅顺口,凌水,壹品漫谷,3室1厅,146,4000,凌水壹品漫谷
旅顺口,凌水,凌秀小区,3室2厅,104,3000,凌水凌秀小区
旅顺口,凌水,学仕名府,2室1厅,75,3200,凌水学仕名府
旅顺口,凌水,栾金西街,4室0厅,100,5700,凌水栾金西街
旅顺口,凌水,海事附小,2室1厅,51,1900,凌水海事附小
旅顺口,凌水,文荟小区,2室2厅,100,3300,凌水文荟小区
旅顺口,凌水,栾金东街,3室1厅,100,2600,凌水栾金东街
旅顺口,凌水,王家村,3室2厅,130,3200,凌水王家村
旅顺口,凌水,海事附小,2室1厅,57,1700,凌水海事附小
旅顺口,凌水,康桥小镇,4室2厅,145,4500,凌水康桥小镇
旅顺口,凌水,大有文园,2室1厅,70,2400,凌水大有文园
旅顺口,凌水,海事附小,1室1厅,60,2000,凌水海事附小
旅顺口,凌水,大湖山语,2室2厅,87,2400,凌水大湖山语
旅顺口,凌水,栾金中街,3室1厅,80,2300,凌水栾金中街
旅顺口,凌水,大有文园,1室1厅,35,2200,凌水大有文园
旅顺口,凌水,大湖山语,2室2厅,86,3300,凌水大湖山语
旅顺口,凌水,大有恬园二期,1室0厅,33,1800,凌水大有恬园二期
旅顺口,凌水,恒瑞坦城,2室1厅,50,2500,凌水恒瑞坦城
旅顺口,凌水,大有文园,2室1厅,70,2700,凌水大有文园
旅顺口,凌水,合租·海苑花园,4居室,20,950,凌水合租·海苑花园
旅顺口,凌水,合租·海苑花园,4居室,15,950,凌水合租·海苑花园
旅顺口,凌水,大有恬园二期,1室0厅,32,1850,凌水大有恬园二期
旅顺口,凌水,大有恬园二期,1室0厅,32,1800,凌水大有恬园二期
旅顺口,凌水,大有恬园二期,3室1厅,80,2800,凌水大有恬园二期
旅顺口,凌水,大有文园,1室0厅,32,1900,凌水大有文园
旅顺口,凌水,王家村,3室2厅,97,2600,凌水王家村
旅顺口,凌水,整租·大有恬园公寓,1室1厅,64,2000,凌水整租·大有恬园公寓
旅顺口,凌水,大有文园,1室1厅,48,2200,凌水大有文园
