20190522,中山,三八南,独栋·逗号公寓,大连38广场店,30-32平米,2200-2600
20190522,中山,三八南,39中安达大厦公寓楼,1室0厅,55平米,2700
20190522,中山,三八南,整租·嘉和花样年华三期,1室0厅,30平米,2100
20190522,中山,三八南,39中安达大厦公寓楼,1室0厅,40平米,2000
20190522,中山,三八南,39中爱阳街,1室1厅,50平米,2200
20190522,中山,三八南,嘉和广场,1室0厅,30平米,2000
20190522,中山,三八南,39中共建巷,1室0厅,32平米,1200
20190522,中山,三八南,39中民功街,2室1厅,73平米,2700
20190522,中山,三八南,39中港湾街,1室1厅,50平米,1900
20190522,中山,三八南,39中安达大厦,1室0厅,53平米,2400
20190522,中山,三八南,嘉和广场,1室1厅,70平米,4000
20190522,中山,三八南,嘉和花样年华三期,2室0厅,206平米,10000
20190522,中山,三八南,39中安阳街,2室1厅,53平米,2000
20190522,中山,三八南,嘉和广场,1室1厅,70平米,3500
20190522,中山,三八南,39中朝阳街,2室1厅,172平米,4500
20190522,中山,三八南,嘉和花样年华三期,1室1厅,68平米,3200
20190522,中山,三八南,嘉和广场,1室1厅,80平米,4000
20190522,中山,三八南,39中开源巷,1室1厅,40平米,2700
20190522,中山,三八南,39中安阳街,1室1厅,35平米,1500
20190522,中山,三八南,嘉和广场,1室1厅,38平米,2500
20190522,中山,三八南,保华旺苑,1室0厅,50平米,2800
20190522,中山,三八南,保华旺苑,1室1厅,54平米,3300
20190522,中山,三八南,南山苑,3室2厅,143平米,10000
20190522,中山,三八南,嘉和花样年华一期,1室1厅,47平米,2500
20190522,中山,三八南,嘉和花样年华一期,1室1厅,49平米,2300
20190522,中山,三八南,整租·嘉和花样年华四期,3室1厅,113平米,4500
20190522,中山,三八南,嘉和花样年华三期,1室0厅,25平米,1700
20190522,中山,三八南,整租·盛世大厦,3室1厅,134平米,6800
20190522,中山,三八南,39中爱阳街,2室1厅,64平米,2500
20190522,中山,三八南,嘉和花样年华一期,1室0厅,33平米,1900
20190522,中山,三八南,湖畔小区,2室0厅,64平米,2500
20190522,中山,三八南,整租·39中鲁迅路（三八广场）,1室1厅,57平米,1700
20190522,中山,三八南,39中安阳街,2室1厅,50平米,2800
20190522,中山,三八南,月恒花园,1室1厅,65平米,3000
20190522,中山,三八南,39中民建街,2室1厅,80平米,6700
20190522,中山,三八南,整租·39中顺阳街,2室0厅,39平米,1700
20190522,中山,三八南,39中安达大厦公寓楼,1室0厅,37平米,2000
20190522,中山,三八南,嘉和花样年华二期,1室0厅,42平米,2300
20190522,中山,三八南,39中共建巷,1室0厅,32平米,1400
20190522,中山,三八南,39中民建街,3室1厅,77平米,2550
20190522,中山,三八南,39中安阳街,2室1厅,58平米,2100
20190522,中山,三八南,花香维也纳,1室0厅,44平米,1900
20190522,中山,三八南,盛世大厦,1室0厅,178平米,8750
20190522,中山,三八南,39中安阳街,2室1厅,51平米,2200
20190522,中山,三八南,南山苑,3室2厅,162平米,11000
20190522,中山,三八南,嘉和花样年华三期,1室1厅,51平米,4500
20190522,中山,三八南,嘉和花样年华二期,1室0厅,35平米,2000
20190522,中山,三八南,嘉和花样年华一期,1室1厅,55平米,2600
20190522,中山,三八南,39中安阳街,1室1厅,37平米,2000
20190522,中山,三八南,39中安达大厦公寓楼,1室0厅,55平米,2000
20190522,中山,三八南,嘉和广场,1室1厅,70平米,4000
20190522,中山,三八南,39中顺阳街,1室1厅,33平米,2100
20190522,中山,三八南,嘉和花样年华一期,1室1厅,69平米,3200
20190522,中山,三八南,整租·嘉和花样年华一期,1室0厅,50平米,2500
20190522,中山,三八南,嘉和广场,1室1厅,72平米,3000
20190522,中山,三八南,嘉和广场,1室1厅,57平米,3000
20190522,中山,三八南,湖畔小区,1室1厅,63平米,2000
20190522,中山,三八南,嘉和花样年华三期,1室1厅,35平米,2000
20190522,中山,三八南,整租·39中学士街,1室1厅,43平米,1800
20190522,中山,三八南,花香维也纳,1室1厅,93平米,3800
20190522,中山,三八南,整租·花香维也纳,2室2厅,80平米,3600
20190522,中山,三八南,嘉和花样年华二期,1室1厅,58平米,3400
20190522,中山,三八南,嘉和花样年华二期,1室1厅,62平米,3300
20190522,中山,三八南,嘉和广场,1室1厅,68平米,3300
20190522,中山,三八南,嘉和花样年华二期,1室0厅,45平米,2300
20190522,中山,三八南,港湾街（二七商圈）,1室1厅,50平米,2100
20190522,中山,三八南,嘉和花样年华三期,1室0厅,25平米,2000
20190522,中山,三八南,嘉和花样年华二期,1室0厅,40平米,2500
20190522,中山,三八南,嘉和广场,1室1厅,72平米,3500
20190522,中山,三八南,嘉和花样年华二期,1室1厅,52平米,2400
20190522,中山,三八南,盛世大厦,3室1厅,116平米,5834
20190522,中山,三八南,39中顺阳街,1室0厅,45平米,2000
20190522,中山,三八南,39中学士街,2室1厅,66平米,5900
20190522,中山,三八南,嘉和广场,1室0厅,36平米,2300
20190522,中山,三八南,嘉和花样年华三期,1室0厅,31平米,1900
20190522,中山,三八南,整租·嘉和广场,1室1厅,68平米,3200
20190522,中山,三八南,整租·嘉和花样年华二期,1室0厅,40平米,2300
20190522,中山,三八南,嘉和花样年华三期,1室0厅,32平米,2100
20190522,中山,三八南,嘉和花样年华三期,1室0厅,26平米,1800
20190522,中山,三八南,嘉和花样年华三期,1室0厅,31平米,2150
20190522,中山,三八南,嘉和广场,1室0厅,47平米,2400
20190522,中山,三八南,保华旺苑,1室1厅,58平米,3500
20190522,中山,三八南,39中安阳街,3室1厅,63平米,2200
20190522,中山,三八南,嘉和花样年华二期,1室0厅,52平米,2300
20190522,中山,三八南,39中学士街,2室1厅,60平米,2500
20190522,中山,三八南,39中桂林街,2室1厅,65平米,2500
20190522,中山,三八南,保华旺苑,2室1厅,89平米,4800
20190522,中山,三八南,嘉和花样年华三期,1室0厅,30平米,2300
20190522,中山,三八南,39中共建巷,1室1厅,36平米,1600
20190522,中山,三八南,嘉和花样年华三期,1室0厅,32平米,2000
20190522,中山,三八南,嘉和花样年华二期,1室0厅,34平米,2100
20190522,中山,三八南,花香维也纳,1室0厅,44平米,1900
20190522,中山,三八南,39中安达大厦,1室0厅,47平米,2200
20190522,中山,三八南,39中顺阳街,1室1厅,38平米,3000
20190522,中山,三八南,39中金域朝阳,2室1厅,65平米,2400
20190522,中山,三八南,嘉和花样年华一期,1室0厅,50平米,2500
20190522,中山,三八南,花香维也纳,1室0厅,44平米,2200
20190522,中山,三八南,39中桂林街,1室1厅,50平米,2000
20190522,中山,三八南,嘉和花样年华三期,1室0厅,25平米,1900
20190522,中山,三八南,嘉和花样年华三期,1室0厅,67平米,3000
20190522,中山,三八南,保华旺苑,1室1厅,58平米,3300
20190522,中山,三八南,嘉和花样年华一期,1室0厅,46平米,2300
20190522,中山,三八南,39中安达大厦,1室0厅,61平米,2200
20190522,中山,三八南,南山苑,2室2厅,94平米,5600
20190522,中山,三八南,湖畔小区,2室1厅,96平米,3500
20190522,中山,三八南,嘉和花样年华二期,1室0厅,32平米,2100
20190522,中山,三八南,嘉和花样年华一期,1室1厅,69平米,3500
20190522,中山,三八南,嘉和花样年华三期,1室0厅,32平米,2200
20190522,中山,三八南,嘉和花样年华二期,1室0厅,42平米,2100
20190522,中山,三八南,盛世大厦,1室0厅,117平米,5600
20190522,中山,三八南,嘉和广场,1室1厅,86平米,3800
20190522,中山,三八南,清爽街,2室0厅,46平米,2500
20190522,中山,三八南,嘉和花样年华三期,1室0厅,25平米,1800
20190522,中山,三八南,39中明阳街,2室1厅,47平米,2600
20190522,中山,三八南,嘉和花样年华二期,2室1厅,126平米,6700
20190522,中山,三八南,花香维也纳,1室0厅,44平米,2200
20190522,中山,三八南,清爽街,1室1厅,40平米,2000
20190522,中山,三八南,嘉和广场,1室1厅,80平米,4500
20190522,中山,三八南,39中顺阳街,1室1厅,43平米,1400
20190522,中山,三八南,39中安达大厦公寓楼,1室1厅,45平米,2100
20190522,中山,三八南,39中顺阳街,1室0厅,40平米,2000
20190522,中山,三八南,嘉和花样年华一期,1室1厅,55平米,2600
20190522,中山,三八南,嘉和花样年华三期,1室0厅,30平米,1900
20190522,中山,三八南,嘉和广场,1室0厅,44平米,2600
20190522,中山,三八南,花香维也纳,1室0厅,55平米,2300
20190522,中山,三八南,花香维也纳,1室0厅,44平米,1900
20190522,中山,三八南,整租·嘉和花样年华一期,1室0厅,46平米,2300
20190522,中山,三八南,39中三八广场,2室1厅,59平米,2200
20190522,中山,三八南,嘉和花样年华二期,1室0厅,53平米,2600
20190522,中山,三八南,嘉和广场,1室0厅,25平米,2000
20190522,中山,三八南,39中明阳街,2室1厅,70平米,3000
20190522,中山,三八南,嘉和花样年华二期,1室0厅,40平米,2300
20190522,中山,三八南,嘉和广场,1室1厅,57平米,2800
20190522,中山,三八南,嘉和花样年华一期,1室0厅,40平米,2000
20190522,中山,三八南,39中安达大厦,1室0厅,50平米,2400
20190522,中山,三八南,39中安民街（三八广场）,1室1厅,41平米,1700
20190522,中山,三八南,嘉和广场,1室1厅,56平米,3300
20190522,中山,三八南,保华旺苑,1室1厅,58平米,3500
20190522,中山,三八南,盛世大厦,1室1厅,168平米,7500
20190522,中山,三八南,嘉和花样年华二期,1室0厅,40平米,1800
20190522,中山,三八南,嘉和花样年华四期,2室1厅,101平米,5700
20190522,中山,三八南,嘉和广场,1室0厅,37平米,2200
20190522,中山,三八南,39中安阳街,2室0厅,46平米,2000
20190522,中山,三八南,嘉和花样年华三期,1室0厅,31平米,2000
20190522,中山,三八南,嘉和广场,1室1厅,35平米,2400
20190522,中山,三八南,整租·39中安阳街,2室1厅,62平米,4200
20190522,中山,三八南,整租·39中共建巷,2室1厅,47平米,1800
20190522,中山,三八南,39中民生里,1室1厅,33平米,2400
20190522,中山,三八南,嘉和花样年华三期,1室1厅,30平米,2100
20190522,中山,三八南,嘉和广场,1室0厅,45平米,2600
20190522,中山,三八南,39中学士街,2室1厅,54平米,2000
20190522,中山,三八南,整租·海港公寓（三八广场）,2室1厅,83平米,2800
20190522,中山,三八南,花香维也纳,2室1厅,98平米,4000
20190522,中山,三八南,嘉和花样年华一期,1室1厅,47平米,2400
20190522,中山,三八南,嘉和花样年华三期,1室0厅,33平米,2300
20190522,中山,三八南,嘉和花样年华一期,1室0厅,46平米,2300
20190522,中山,三八南,嘉和花样年华三期,2室0厅,52平米,3800
20190522,中山,三八南,盛世大厦,1室0厅,300平米,20000
20190522,中山,三八南,嘉和广场,1室0厅,30平米,2000
20190522,中山,三八南,花香维也纳,1室0厅,44平米,2300
20190522,中山,三八南,东方商厦,1室1厅,57平米,1800
20190522,中山,三八南,嘉和广场,1室1厅,80平米,4000
20190522,中山,三八南,嘉和花样年华三期,1室1厅,33平米,2100
20190522,中山,三八南,39中学士街,1室1厅,42平米,1500
20190522,中山,三八南,保华旺苑,2室1厅,106平米,5000
20190522,中山,三八南,花香维也纳,1室0厅,44平米,1700
20190522,中山,三八南,嘉和广场,1室0厅,18平米,1600
20190522,中山,三八南,港湾街（二七商圈）,2室1厅,59平米,2000
20190522,中山,三八南,花香维也纳,1室0厅,59平米,2200
20190522,中山,三八南,嘉和花样年华二期,1室1厅,62平米,3300
20190522,中山,三八南,39中安阳街,2室0厅,60平米,900
20190522,中山,三八南,嘉和花样年华二期,1室1厅,58平米,3500
20190522,中山,三八南,39中南山花园,2室2厅,117平米,3800
20190522,中山,三八南,保华旺苑,1室1厅,63平米,3500
20190522,中山,三八南,39中安阳街,2室1厅,62平米,2200
20190522,中山,三八南,39中安达大厦,1室1厅,64平米,2400
20190522,中山,三八南,39中桂林街,1室1厅,45平米,2000
20190522,中山,三八南,港湾街（二七商圈）,2室1厅,60平米,2000
20190522,中山,三八南,嘉和花样年华三期,1室0厅,25平米,1900
20190522,中山,三八南,39中望海街,2室0厅,40平米,1500
20190522,中山,三八南,嘉和花样年华三期,1室0厅,87平米,4200
20190522,中山,三八南,39中和阳街,4室1厅,246平米,2000
20190522,中山,三八南,整租·花香维也纳,1室1厅,44平米,2200
20190522,中山,三八南,嘉和广场,1室0厅,37平米,2400
20190522,中山,三八南,39中明阳街,2室1厅,54平米,6500
20190522,中山,三八南,嘉和广场,1室0厅,35平米,2500
20190522,中山,三八南,嘉和广场,1室0厅,35平米,2400
20190522,中山,三八南,嘉和广场,1室0厅,38平米,2400
20190522,中山,三八南,嘉和花样年华三期,1室1厅,28平米,1850
20190522,中山,三八南,39中顺阳街,2室1厅,74平米,3000
20190522,中山,三八南,39中爱阳街,2室1厅,46平米,2000
20190522,中山,三八南,嘉和花样年华二期,1室0厅,33平米,2000
20190522,中山,三八南,39中安达大厦,1室1厅,122平米,4000
20190522,中山,三八南,39中开源巷,2室1厅,54平米,2300
20190522,中山,三八南,花香维也纳,2室0厅,44平米,2000
20190522,中山,三八南,39中安阳街,1室1厅,47平米,1900
20190522,中山,三八南,嘉和花样年华三期,1室0厅,32平米,2000
20190522,中山,三八南,39中望海街,1室1厅,37平米,1600
20190522,中山,三八南,39中朝阳街,1室1厅,30平米,1800
20190522,中山,三八南,嘉和花样年华四期,2室1厅,82平米,4500
20190522,中山,三八南,嘉和花样年华一期,1室0厅,36平米,2000
20190522,中山,三八南,嘉和广场,1室0厅,35平米,2200
20190522,中山,三八南,嘉和广场,1室1厅,57平米,3500
20190522,中山,三八南,盛世大厦,3室1厅,165平米,19000
20190522,中山,三八南,盛世大厦,3室1厅,165平米,19000
20190522,中山,三八南,盛世大厦,1室0厅,185平米,8500
20190522,中山,三八南,39中丰阳巷,1室1厅,36平米,1600
20190522,中山,三八南,嘉和广场,1室1厅,65平米,3200
20190522,中山,三八南,嘉和广场,1室0厅,36平米,2400
20190522,中山,三八南,盛世大厦,2室1厅,162平米,7500
20190522,中山,三八南,39中七七街,2室1厅,61平米,2800
20190522,中山,三八南,39中望海街,1室1厅,30平米,700
20190522,中山,三八南,嘉和花样年华一期,1室0厅,46平米,2600
20190522,中山,三八南,39中望海街,1室1厅,120平米,8000
20190522,中山,三八南,嘉和花样年华三期,1室0厅,30平米,2000
20190522,中山,三八南,39中爱阳街,3室1厅,97平米,2700
20190522,中山,三八南,港湾街（二七商圈）,2室1厅,59平米,2700
20190522,中山,三八南,嘉和花样年华一期,1室1厅,45平米,2300
20190522,中山,三八南,嘉和花样年华三期,1室0厅,29平米,2000
20190522,中山,三八南,39中安达大厦,1室0厅,63平米,2600
20190522,中山,三八南,39中安阳街,3室1厅,70平米,3000
20190522,中山,三八南,嘉和花样年华二期,1室0厅,42平米,2500
20190522,中山,三八南,嘉和花样年华一期,1室0厅,33平米,1950
20190522,中山,三八南,盛世大厦,1室0厅,800平米,26000
20190522,中山,三八南,39中桂林街,2室1厅,120平米,5000
20190522,中山,三八南,花香维也纳,1室0厅,45平米,2000
20190522,中山,三八南,39中爱阳街,1室1厅,52平米,2500
20190522,中山,三八南,39中中化街,1室1厅,50平米,1800
20190522,中山,三八南,39中安达大厦,1室0厅,61平米,2800
20190522,中山,三八南,39中学士街,2室1厅,70平米,3500
20190522,中山,三八南,嘉和花样年华三期,1室0厅,50平米,2300
20190522,中山,三八南,嘉和广场,1室0厅,39平米,2300
20190522,中山,三八南,39中丰阳巷,2室1厅,48平米,5000
20190522,中山,三八南,39中安阳街,2室1厅,52平米,2500
20190522,中山,三八南,39中共建巷,2室1厅,55平米,2100
20190522,中山,三八南,嘉和广场,1室1厅,33平米,2300
20190522,中山,三八南,嘉和花样年华三期,1室0厅,30平米,1900
20190522,中山,三八南,花香维也纳,2室1厅,84平米,3500
20190522,中山,三八南,嘉和花样年华一期,1室0厅,32平米,2000
20190522,中山,三八南,嘉和花样年华二期,1室1厅,52平米,2200
20190522,中山,三八南,嘉和花样年华二期,1室1厅,52平米,2600
20190522,中山,三八南,39中学士街,1室1厅,58平米,4500
20190522,中山,三八南,39中安阳街,2室1厅,44平米,2600
20190522,中山,三八南,39中顺阳街,3室1厅,84平米,3600
20190522,中山,三八南,39中七七街,2室1厅,61平米,2700
20190522,中山,三八南,39中朝阳街,2室1厅,50平米,2000
20190522,中山,三八南,39中南山花园,3室1厅,107平米,3300
20190522,中山,三八南,嘉和花样年华二期,1室0厅,35平米,2000
20190522,中山,三八南,嘉和广场,1室0厅,35平米,2500
20190522,中山,三八南,保华旺苑,1室0厅,50平米,2600
20190522,中山,三八南,整租·海港公寓（三八广场）,2室1厅,69平米,2600
20190522,中山,三八南,嘉和广场,1室0厅,39平米,2450
20190522,中山,三八南,嘉和花样年华一期,1室0厅,47平米,2300
20190522,中山,三八南,东方商厦,1室1厅,36平米,1800
20190522,中山,三八南,嘉和广场,1室0厅,37平米,2400
20190522,中山,三八南,嘉和花样年华三期,1室0厅,31平米,2100
20190522,中山,三八南,39中安达大厦公寓楼,1室0厅,33平米,1900
20190522,中山,三八南,嘉和花样年华三期,1室1厅,40平米,2400
20190522,中山,三八南,嘉和广场,1室1厅,36平米,2300
20190522,中山,三八南,39中共建巷,1室1厅,34平米,1400
20190522,中山,三八南,39中共建巷,2室1厅,46平米,2900
20190522,中山,三八南,39中开源巷,1室1厅,72平米,5000
20190522,中山,三八南,39中民功街,2室1厅,78平米,2800
20190522,中山,三八南,嘉和花样年华一期,1室0厅,33平米,1900
20190522,中山,三八南,嘉和广场,1室1厅,60平米,3300
20190522,中山,三八南,39中顺阳街,1室1厅,57平米,3400
20190522,中山,三八南,嘉和广场,1室1厅,57平米,3000
20190522,中山,三八南,39中学士街,1室1厅,52平米,2000
20190522,中山,三八南,嘉和花样年华三期,1室0厅,31平米,2000
20190522,中山,三八南,嘉和花样年华二期,1室0厅,52平米,2400
20190522,中山,三八南,39中安达大厦公寓楼,1室0厅,36平米,2000
20190522,中山,三八南,39中明泽街,9室2厅,320平米,20000
20190522,中山,三八南,39中民建街,3室1厅,81平米,2800
20190522,中山,三八南,39中明阳街,2室1厅,61平米,2700
20190522,中山,三八南,39中安达大厦,1室1厅,57平米,2500
20190522,中山,三八南,嘉和花样年华四期,1室0厅,57平米,2600
20190522,中山,三八南,嘉和广场,1室0厅,37平米,2300
20190522,中山,三八南,嘉和花样年华一期,1室0厅,46平米,2500
20190522,中山,三八南,嘉和花样年华一期,1室1厅,61平米,2800
20190522,中山,三八南,嘉和花样年华二期,1室0厅,37平米,2100
20190522,中山,三八南,湖畔小区,2室1厅,70平米,2500
20190522,中山,三八南,嘉和花样年华一期,1室0厅,33平米,2000
20190522,中山,三八南,39中安达大厦,1室1厅,57平米,2400
20190522,中山,三八南,39中安达大厦,1室1厅,54平米,2500
20190522,中山,三八南,嘉和花样年华三期,1室0厅,93平米,4000
20190522,中山,三八南,嘉和花样年华一期,1室0厅,104平米,5000
20190522,中山,三八南,整租·盛世大厦,4室0厅,220平米,12500
20190522,中山,三八南,整租·盛世大厦,4室0厅,220平米,12500
20190522,中山,三八南,39中明阳街,2室1厅,65平米,2600
20190522,中山,三八南,盛世大厦,3室1厅,185平米,8000
20190522,中山,三八南,整租·39中顺阳街,2室1厅,59平米,2300
20190522,中山,三八南,39中明阳街,1室1厅,51平米,2000
20190522,中山,三八南,39中和阳街,2室1厅,82平米,6250
20190522,中山,三八南,39中民建街,2室1厅,67平米,3000
20190522,中山,三八南,整租·嘉和广场,1室1厅,25平米,2100
20190522,中山,三八南,整租·嘉和广场,1室1厅,68平米,3100
20190522,中山,三八南,安达商务大厦,2室1厅,168平米,10000
20190522,中山,三八南,整租·花香维也纳,1室0厅,44平米,2000
20190522,中山,三八南,39中安达大厦,2室1厅,90平米,3500
20190522,中山,三八南,39中明阳街,2室1厅,65平米,2200
20190522,中山,三八南,39中明阳街,2室1厅,71平米,2500
20190522,中山,三八南,整租·嘉和花样年华一期,1室0厅,33平米,2000
20190522,中山,三八南,39中望海街,2室1厅,55平米,1700
20190522,中山,三八南,39中望海街,1室0厅,46平米,1650
20190522,中山,三八南,39中安达大厦,1室1厅,62平米,2800
20190522,中山,三八南,嘉和广场,2室1厅,99平米,5600
20190522,中山,三八南,嘉和花样年华三期,1室0厅,31平米,2000
20190522,中山,三八南,湖畔小区,3室2厅,119平米,4500
20190522,中山,三八南,嘉和广场,1室1厅,54平米,3000
20190522,中山,三八南,港湾街（二七商圈）,2室0厅,50平米,2200
20190522,中山,三八南,39中安达大厦公寓楼,1室1厅,40平米,1900
20190522,中山,三八南,明泽苑,4室2厅,204平米,12000
20190522,中山,三八南,嘉和花样年华一期,1室0厅,33平米,2100
20190522,中山,三八南,嘉和花样年华二期,1室0厅,46平米,2300
20190522,中山,三八南,嘉和花样年华一期,1室1厅,33平米,1900
20190522,中山,三八南,39中共建巷,2室1厅,48平米,2600
20190522,中山,三八南,南山董事绘,8室4厅,535平米,55000
20190522,中山,三八南,南山董事绘,8室4厅,523平米,50000
20190522,中山,三八南,整租·嘉和广场,1室1厅,78平米,3800
20190522,中山,三八南,整租·嘉和花样年华一期,1室1厅,118平米,5000
20190522,中山,三八南,39中共建巷,2室1厅,51平米,2200
20190522,中山,三八南,39中顺阳街,2室1厅,47平米,1600
20190522,中山,三八南,嘉和广场,2室1厅,99平米,5800
20190522,中山,三八南,39中和阳街,2室1厅,90平米,2500
20190522,中山,三八南,明泽苑,5室2厅,204平米,15000
20190522,中山,三八南,39中安达大厦,1室1厅,56平米,2400
20190522,中山,三八南,嘉和广场,1室0厅,39平米,2300
20190522,中山,三八南,嘉和花样年华三期,1室1厅,29平米,2000
20190522,中山,三八南,39中安达大厦,1室1厅,53平米,2400
20190522,中山,三八南,嘉和广场,1室0厅,28平米,1800
20190522,中山,三八南,花香维也纳,1室0厅,44平米,2000
20190522,中山,三八南,嘉和花样年华一期,1室0厅,30平米,2000
20190522,中山,三八南,39中安达大厦公寓楼,1室1厅,31平米,1800
20190522,中山,三八南,保华旺苑,2室1厅,106平米,6200
20190522,中山,三八南,嘉和花样年华一期,1室0厅,50平米,2500
20190522,中山,三八南,嘉和花样年华二期,1室0厅,46平米,3000
20190522,中山,三八南,保华旺苑,1室0厅,49平米,2700
20190522,中山,三八南,39中安阳街,2室1厅,49平米,2500
20190522,中山,三八南,嘉和广场,1室0厅,43平米,2400
20190522,中山,三八南,39中安阳街,3室1厅,69平米,3500
20190522,中山,三八南,39中共建巷,1室1厅,60平米,2000
20190522,中山,三八南,嘉和花样年华一期,1室0厅,46平米,2000
20190522,中山,三八南,嘉和广场,1室1厅,59平米,2800
20190522,中山,三八南,39中安达大厦公寓楼,1室1厅,88平米,3500
20190522,中山,三八南,嘉和花样年华一期,1室1厅,33平米,1800
20190522,中山,三八南,嘉和广场,1室0厅,38平米,2300
20190522,中山,三八南,嘉和花样年华一期,1室1厅,46平米,2300
20190522,中山,三八南,嘉和花样年华一期,1室0厅,29平米,2000
20190522,中山,三八南,39中顺阳街,2室1厅,59平米,2300
20190522,中山,三八南,嘉和花样年华一期,1室0厅,47平米,2400
20190522,中山,三八南,嘉和花样年华一期,1室1厅,56平米,2600
20190522,中山,三八南,嘉和广场,1室1厅,37平米,2400
20190522,中山,三八南,嘉和花样年华三期,1室0厅,180平米,2800
20190522,中山,三八南,39中和阳街,3室1厅,80平米,4800
20190522,中山,三八南,39中顺阳街,2室1厅,53平米,2600
20190522,中山,三八南,花香维也纳,2室1厅,78平米,3600
20190522,中山,三八南,嘉和花样年华一期,1室0厅,50平米,2500
