20190522,西岗,民主广场,合租·海景花园,5居室,19平米,1150
20190522,西岗,民主广场,休斯顿公寓,1室1厅,38平米,2400
20190522,西岗,民主广场,中央公馆,1室1厅,60平米,2800
20190522,西岗,民主广场,整租·经典生活,1室0厅,20平米,1600
20190522,西岗,民主广场,整租·经典生活,1室0厅,16平米,1400
20190522,西岗,民主广场,整租·经典生活,1室0厅,15平米,1300
20190522,西岗,民主广场,整租·经典生活,1室0厅,16平米,1400
20190522,西岗,民主广场,修竹大厦,1室1厅,72平米,3500
20190522,西岗,民主广场,国泰港汇中心,1室2厅,76平米,5900
20190522,西岗,民主广场,整租·曼哈顿大厦,1室0厅,49平米,2900
20190522,西岗,民主广场,休斯顿公寓,4室2厅,236平米,8500
20190522,西岗,民主广场,休斯顿公寓,4室1厅,158平米,6500
20190522,西岗,民主广场,普照假日广场,1室1厅,81平米,3300
20190522,西岗,民主广场,鸿霖大厦,2室1厅,78平米,2800
20190522,西岗,民主广场,长江路（民主广场商圈）,2室1厅,45平米,1700
20190522,西岗,民主广场,港湾隽景,2室2厅,94平米,4800
20190522,西岗,民主广场,曼哈顿大厦,2室0厅,101平米,6200
20190522,西岗,民主广场,国泰港汇中心,1室0厅,47平米,3600
20190522,西岗,民主广场,中央公馆,2室1厅,72平米,4200
20190522,西岗,民主广场,中海海港城,2室1厅,86平米,6500
20190522,西岗,民主广场,中央公馆,1室0厅,62平米,2700
20190522,西岗,民主广场,时代广场,3室1厅,216平米,18333
20190522,西岗,民主广场,中海海港城,1室0厅,41平米,2800
20190522,西岗,民主广场,曼哈顿大厦,3室2厅,159平米,8333
20190522,西岗,民主广场,华英巷,2室1厅,70平米,2400
20190522,西岗,民主广场,上鼎大厦,1室0厅,45平米,2300
20190522,西岗,民主广场,上鼎大厦,1室1厅,45平米,2300
20190522,西岗,民主广场,修竹街,2室1厅,53平米,2500
20190522,西岗,民主广场,普照假日广场,1室1厅,81平米,3800
20190522,西岗,民主广场,曼哈顿大厦,2室1厅,123平米,5300
20190522,西岗,民主广场,曼哈顿大厦,3室2厅,153平米,7500
20190522,西岗,民主广场,海派优座,2室1厅,94平米,5000
20190522,西岗,民主广场,时代广场,4室2厅,236平米,17000
20190522,西岗,民主广场,国泰港汇中心,1室1厅,74平米,4500
20190522,西岗,民主广场,中央公馆,1室0厅,59平米,2800
20190522,西岗,民主广场,向前街（中山友好商圈）,1室0厅,30平米,1100
20190522,西岗,民主广场,中海海港城,1室1厅,55平米,3700
20190522,西岗,民主广场,普照假日广场,1室1厅,65平米,3200
20190522,西岗,民主广场,曼哈顿大厦,2室1厅,123平米,5160
20190522,西岗,民主广场,千汇城,1室0厅,44平米,2300
20190522,西岗,民主广场,丰顺巷,1室1厅,46平米,1500
20190522,西岗,民主广场,国泰港汇中心,1室1厅,63平米,4800
20190522,西岗,民主广场,整租·中海海港城,1室0厅,42平米,3000
20190522,西岗,民主广场,曼哈顿大厦,5室3厅,326平米,19500
20190522,西岗,民主广场,民生松竹苑,2室2厅,120平米,4300
20190522,西岗,民主广场,七一街,2室1厅,65平米,2300
20190522,西岗,民主广场,曼哈顿大厦,4室2厅,212平米,15500
20190522,西岗,民主广场,国泰港汇中心,1室1厅,63平米,4500
20190522,西岗,民主广场,七一街,2室1厅,50平米,2000
20190522,西岗,民主广场,中海海港城,1室0厅,38平米,2600
20190522,西岗,民主广场,普照假日广场,1室1厅,64平米,3300
20190522,西岗,民主广场,中海海港城,3室2厅,235平米,17000
20190522,西岗,民主广场,中海海港城,1室0厅,30平米,2500
20190522,西岗,民主广场,海派优座,1室0厅,55平米,3000
20190522,西岗,民主广场,整租·普照假日广场,1室1厅,49平米,2900
20190522,西岗,民主广场,时代广场,3室2厅,240平米,19000
20190522,西岗,民主广场,喜临门大厦,1室1厅,65平米,2200
20190522,西岗,民主广场,国泰港汇中心,2室1厅,78平米,5500
20190522,西岗,民主广场,中海海港城,3室2厅,235平米,17000
20190522,西岗,民主广场,民生松竹苑,3室1厅,125平米,3900
20190522,西岗,民主广场,曼哈顿大厦,3室2厅,154平米,8600
20190522,西岗,民主广场,普照假日广场,1室0厅,58平米,2600
20190522,西岗,民主广场,上海路（中山友好）,1室1厅,37平米,1800
20190522,西岗,民主广场,曼哈顿大厦,1室1厅,68平米,3900
20190522,西岗,民主广场,中海海港城,1室1厅,55平米,3600
20190522,西岗,民主广场,时代广场,2室1厅,163平米,8000
20190522,西岗,民主广场,曼哈顿大厦,1室2厅,79平米,4600
20190522,西岗,民主广场,曼哈顿大厦,1室0厅,99平米,5600
20190522,西岗,民主广场,港湾隽景,3室1厅,135平米,5800
20190522,西岗,民主广场,上鼎大厦,1室0厅,41平米,2200
20190522,西岗,民主广场,经典生活,1室0厅,45平米,2400
20190522,西岗,民主广场,鸿霖大厦,1室0厅,55平米,1800
20190522,西岗,民主广场,千汇城,1室1厅,82平米,4000
20190522,西岗,民主广场,休斯顿公寓,1室1厅,50平米,2500
20190522,西岗,民主广场,上海路（中山友好）,1室1厅,45平米,2500
20190522,西岗,民主广场,中央公馆,1室1厅,50平米,2500
20190522,西岗,民主广场,海派优座,1室0厅,36平米,2000
20190522,西岗,民主广场,鸿霖大厦,1室0厅,41平米,1500
20190522,西岗,民主广场,休斯顿公寓,1室0厅,38平米,2100
20190522,西岗,民主广场,普照假日广场,2室1厅,204平米,15000
20190522,西岗,民主广场,日航公寓,1室0厅,245平米,13200
20190522,西岗,民主广场,鸿霖大厦,1室0厅,38平米,1800
20190522,西岗,民主广场,丹东街（民主广场）,1室1厅,42平米,1600
20190522,西岗,民主广场,休斯顿公寓,1室1厅,50平米,2500
20190522,西岗,民主广场,中海海港城,1室1厅,54平米,3700
20190522,西岗,民主广场,长江路（民主广场商圈）,2室1厅,58平米,5000
20190522,西岗,民主广场,吉庆街（中山友好商圈）,2室0厅,44平米,1900
20190522,西岗,民主广场,国泰港汇中心,1室0厅,47平米,3600
20190522,西岗,民主广场,上鼎大厦,1室1厅,52平米,2300
20190522,西岗,民主广场,中海海港城,1室1厅,41平米,2900
20190522,西岗,民主广场,中海海港城,1室1厅,52平米,3500
20190522,西岗,民主广场,国泰港汇中心,1室1厅,77平米,5500
20190522,西岗,民主广场,休斯顿公寓,2室1厅,88平米,4500
20190522,西岗,民主广场,吉庆街（民主广场商圈）,2室1厅,50平米,2200
20190522,西岗,民主广场,时代广场,2室1厅,156平米,11000
20190522,西岗,民主广场,建华街,2室1厅,63平米,3000
20190522,西岗,民主广场,整租·国泰港汇中心,1室1厅,47平米,3500
20190522,西岗,民主广场,海派优座,2室1厅,86平米,4800
20190522,西岗,民主广场,港湾隽景,2室1厅,94平米,5300
20190522,西岗,民主广场,国泰港汇中心,1室1厅,43平米,3500
20190522,西岗,民主广场,上鼎大厦,1室0厅,41平米,2300
20190522,西岗,民主广场,修竹大厦,1室1厅,49平米,2700
20190522,西岗,民主广场,曼哈顿大厦,1室0厅,49平米,3000
20190522,西岗,民主广场,整租·曼哈顿大厦,2室1厅,109平米,6000
20190522,西岗,民主广场,国泰港汇中心,1室0厅,47平米,3500
20190522,西岗,民主广场,红星街,2室1厅,52平米,2700
20190522,西岗,民主广场,海派优座,1室0厅,55平米,2600
20190522,西岗,民主广场,整租·海派优座,1室0厅,55平米,2500
20190522,西岗,民主广场,中海海港城,1室1厅,52平米,3500
20190522,西岗,民主广场,中海海港城,2室2厅,86平米,5500
20190522,西岗,民主广场,悦泰街里,1室0厅,50平米,3000
20190522,西岗,民主广场,休斯顿公寓,1室1厅,71平米,2900
20190522,西岗,民主广场,民寿街,1室1厅,50平米,2200
20190522,西岗,民主广场,港湾隽景,2室1厅,95平米,3700
20190522,西岗,民主广场,鸿霖大厦,2室1厅,76平米,2500
20190522,西岗,民主广场,中海海港城,1室1厅,49平米,3700
20190522,西岗,民主广场,国泰港汇中心,1室1厅,47平米,3200
20190522,西岗,民主广场,整租·中海海港城,1室1厅,57平米,3500
20190522,西岗,民主广场,中央公馆,2室1厅,92平米,4600
20190522,西岗,民主广场,中央公馆,2室1厅,72平米,3500
20190522,西岗,民主广场,中海海港城,1室0厅,57平米,3600
20190522,西岗,民主广场,时代广场,1室1厅,126平米,8000
20190522,西岗,民主广场,中海海港城,1室0厅,42平米,3000
20190522,西岗,民主广场,曼哈顿大厦,3室1厅,307平米,20000
20190522,西岗,民主广场,时代广场,1室2厅,104平米,7500
20190522,西岗,民主广场,长江路（中山友好商圈）,2室0厅,50平米,1800
20190522,西岗,民主广场,中海海港城,1室1厅,35平米,2500
20190522,西岗,民主广场,经典生活,1室1厅,42平米,2300
20190522,西岗,民主广场,中海海港城,1室1厅,40平米,2600
20190522,西岗,民主广场,上鼎大厦,1室1厅,41平米,2150
20190522,西岗,民主广场,中海海港城,1室0厅,41平米,3000
20190522,西岗,民主广场,中海海港城,1室1厅,52平米,3300
20190522,西岗,民主广场,国泰港汇中心,1室0厅,47平米,3600
20190522,西岗,民主广场,海景花园,1室1厅,96平米,3700
20190522,西岗,民主广场,时代广场,1室0厅,162平米,10000
20190522,西岗,民主广场,曼哈顿大厦,1室0厅,47平米,3000
20190522,西岗,民主广场,民生松竹苑,3室1厅,122平米,4200
20190522,西岗,民主广场,中海海港城,1室1厅,30平米,2500
20190522,西岗,民主广场,经典生活,1室1厅,44平米,2300
20190522,西岗,民主广场,国泰港汇中心,1室1厅,78平米,5500
20190522,西岗,民主广场,曼哈顿大厦,1室1厅,154平米,14000
20190522,西岗,民主广场,经典生活,1室0厅,26平米,1800
20190522,西岗,民主广场,天津街,2室0厅,56平米,1500
20190522,西岗,民主广场,经典生活,1室1厅,30平米,2000
20190522,西岗,民主广场,长江路（民主广场商圈）,2室1厅,55平米,2500
20190522,西岗,民主广场,鸿霖大厦,1室1厅,39平米,1700
20190522,西岗,民主广场,经典生活,2室1厅,42平米,2300
20190522,西岗,民主广场,曼哈顿大厦,1室2厅,99平米,6000
20190522,西岗,民主广场,鸿霖大厦,2室1厅,76平米,3000
20190522,西岗,民主广场,经典生活,1室1厅,42平米,2300
20190522,西岗,民主广场,长江路（民主广场商圈）,3室1厅,83平米,3100
20190522,西岗,民主广场,中海海港城,1室1厅,40平米,2600
20190522,西岗,民主广场,国泰港汇中心,1室0厅,43平米,3700
20190522,西岗,民主广场,修竹大厦,1室1厅,56平米,2800
20190522,西岗,民主广场,普照假日广场,2室1厅,78平米,4000
20190522,西岗,民主广场,中海海港城,4室2厅,290平米,17000
20190522,西岗,民主广场,中海海港城,1室1厅,54平米,3900
20190522,西岗,民主广场,时代广场,1室0厅,162平米,10000
20190522,西岗,民主广场,丹东街（民主广场）,2室1厅,49平米,2200
20190522,西岗,民主广场,休斯顿公寓,1室2厅,72平米,2900
20190522,西岗,民主广场,千汇城,1室0厅,50平米,2500
20190522,西岗,民主广场,银河公寓,2室1厅,74平米,2000
20190522,西岗,民主广场,休斯顿公寓,1室1厅,42平米,2300
20190522,西岗,民主广场,银河公寓,2室1厅,130平米,5000
20190522,西岗,民主广场,经典生活,2室1厅,42平米,2200
20190522,西岗,民主广场,悦泰街里,1室1厅,66平米,3800
20190522,西岗,民主广场,国泰港汇中心,1室1厅,77平米,5500
20190522,西岗,民主广场,中海海港城,1室1厅,52平米,3400
20190522,西岗,民主广场,千汇城,1室1厅,81平米,4000
20190522,西岗,民主广场,国泰港汇中心,1室2厅,78平米,5200
20190522,西岗,民主广场,时代广场,2室1厅,160平米,11000
20190522,西岗,民主广场,港湾隽景,1室1厅,40平米,2500
20190522,西岗,民主广场,中海海港城,1室1厅,31平米,2500
20190522,西岗,民主广场,国泰港汇中心,1室0厅,42平米,3300
20190522,西岗,民主广场,时代广场,3室0厅,238平米,18000
20190522,西岗,民主广场,经典生活,2室1厅,50平米,2100
20190522,西岗,民主广场,经典生活,2室1厅,75平米,4000
20190522,西岗,民主广场,红星街,2室1厅,54平米,2800
20190522,西岗,民主广场,喜临门大厦,1室0厅,47平米,2000
20190522,西岗,民主广场,时代广场,3室2厅,220平米,13000
20190522,西岗,民主广场,千汇城,1室1厅,52平米,2400
20190522,西岗,民主广场,银河公寓,2室1厅,68平米,2300
20190522,西岗,民主广场,中海海港城,1室1厅,52平米,3500
20190522,西岗,民主广场,中海海港城,1室0厅,30平米,2600
20190522,西岗,民主广场,吉庆街（中山友好商圈）,1室1厅,48平米,1450
20190522,西岗,民主广场,银河公寓,2室2厅,130平米,4200
20190522,西岗,民主广场,中海海港城,1室1厅,58平米,3300
20190522,西岗,民主广场,银河公寓,1室1厅,55平米,2200
20190522,西岗,民主广场,宏爱巷,1室1厅,45平米,2500
20190522,西岗,民主广场,中海海港城,1室0厅,45平米,2850
20190522,西岗,民主广场,整租·曼哈顿大厦,1室1厅,108平米,5600
20190522,西岗,民主广场,港湾隽景,2室2厅,95平米,5000
20190522,西岗,民主广场,建华街,2室0厅,50平米,2200
20190522,西岗,民主广场,普照假日广场,1室1厅,40平米,2300
20190522,西岗,民主广场,丹东街（民主广场）,2室0厅,49平米,1700
20190522,西岗,民主广场,休斯顿公寓,1室0厅,47平米,2400
20190522,西岗,民主广场,鸿霖大厦,1室0厅,40平米,2000
20190522,西岗,民主广场,时代广场,2室1厅,163平米,130000
20190522,西岗,民主广场,经典生活,1室1厅,42平米,2500
20190522,西岗,民主广场,中海海港城,1室0厅,40平米,2600
20190522,西岗,民主广场,中海海港城,1室0厅,31平米,2500
20190522,西岗,民主广场,中海海港城,1室1厅,58平米,3800
20190522,西岗,民主广场,雅荟庭,1室1厅,78平米,5500
20190522,西岗,民主广场,经典生活,2室1厅,42平米,2400
20190522,西岗,民主广场,鸿霖大厦,1室0厅,48平米,1900
20190522,西岗,民主广场,国泰港汇中心,2室1厅,96平米,7000
20190522,西岗,民主广场,中海海港城,1室0厅,39平米,2500
20190522,西岗,民主广场,海派优座,1室0厅,38平米,2200
20190522,西岗,民主广场,上鼎大厦,1室0厅,41平米,1800
20190522,西岗,民主广场,港湾隽景,1室1厅,39平米,2700
20190522,西岗,民主广场,中海海港城,1室1厅,54平米,3500
20190522,西岗,民主广场,大连金地中心,1室1厅,60平米,3800
20190522,西岗,民主广场,中海海港城,1室1厅,36平米,2850
20190522,西岗,民主广场,万科大厦,3室0厅,242平米,10500
20190522,西岗,民主广场,万科大厦,2室0厅,85平米,10500
20190522,西岗,民主广场,中海海港城,1室1厅,54平米,3800
20190522,西岗,民主广场,宏爱巷,2室0厅,44平米,1700
20190522,西岗,民主广场,时代广场,2室1厅,89平米,6000
20190522,西岗,民主广场,长江路（中山友好商圈）,2室0厅,49平米,1700
20190522,西岗,民主广场,经典生活,1室0厅,37平米,1800
20190522,西岗,民主广场,新生街,2室1厅,78平米,2600
20190522,西岗,民主广场,港湾隽景,1室0厅,39平米,2500
20190522,西岗,民主广场,中海海港城,2室2厅,105平米,8500
20190522,西岗,民主广场,中海海港城,1室1厅,49平米,3300
20190522,西岗,民主广场,祝贺街（民主广场商圈）,1室1厅,45平米,2000
20190522,西岗,民主广场,休斯顿公寓,1室1厅,50平米,3000
20190522,西岗,民主广场,经典生活,2室1厅,76平米,2900
20190522,西岗,民主广场,海派优座,1室0厅,53平米,2300
20190522,西岗,民主广场,休斯顿公寓,1室1厅,70平米,3000
20190522,西岗,民主广场,竹青街,2室1厅,78平米,2400
20190522,西岗,民主广场,七一街,2室1厅,67平米,2400
20190522,西岗,民主广场,中海海港城,1室0厅,38平米,2800
20190522,西岗,民主广场,鸿霖大厦,1室1厅,61平米,2200
20190522,西岗,民主广场,港湾隽景,2室1厅,92平米,4800
20190522,西岗,民主广场,上鼎大厦,1室0厅,45平米,2300
20190522,西岗,民主广场,上鼎大厦,1室0厅,45平米,2300
20190522,西岗,民主广场,吉庆街（中山友好商圈）,2室1厅,60平米,2200
20190522,西岗,民主广场,曼哈顿大厦,1室1厅,50平米,3500
20190522,西岗,民主广场,中海海港城,1室1厅,51平米,3500
20190522,西岗,民主广场,新生街,2室1厅,75平米,3000
20190522,西岗,民主广场,曼哈顿大厦,3室1厅,164平米,10000
20190522,西岗,民主广场,时代广场,2室1厅,164平米,11000
20190522,西岗,民主广场,经典生活,1室1厅,42平米,2200
20190522,西岗,民主广场,休斯顿公寓,1室1厅,69平米,3100
20190522,西岗,民主广场,宏爱巷,1室1厅,43平米,1900
20190522,西岗,民主广场,经典生活,1室1厅,42平米,2200
20190522,西岗,民主广场,国泰港汇中心,1室1厅,47平米,3600
20190522,西岗,民主广场,常青街,2室1厅,61平米,2300
20190522,西岗,民主广场,千汇城,1室1厅,52平米,2400
20190522,西岗,民主广场,红星街,2室1厅,47平米,2600
20190522,西岗,民主广场,经典生活,1室1厅,45平米,2300
20190522,西岗,民主广场,经典生活,1室0厅,34平米,2100
20190522,西岗,民主广场,中海海港城,1室0厅,35平米,2500
20190522,西岗,民主广场,吉庆街（中山友好商圈）,1室1厅,35平米,1950
20190522,西岗,民主广场,国泰港汇中心,1室1厅,47平米,3800
20190522,西岗,民主广场,大连金地中心,1室1厅,60平米,3800
20190522,西岗,民主广场,海派优座,1室0厅,48平米,2600
20190522,西岗,民主广场,国泰港汇中心,1室1厅,47平米,3500
20190522,西岗,民主广场,雅荟庭,1室1厅,70平米,5900
20190522,西岗,民主广场,雅荟庭,1室1厅,77平米,5900
20190522,西岗,民主广场,上鼎大厦,1室1厅,55平米,2300
20190522,西岗,民主广场,中海海港城,1室1厅,41平米,2700
20190522,西岗,民主广场,上鼎大厦,1室0厅,55平米,2400
20190522,西岗,民主广场,开明巷,1室1厅,42平米,1600
20190522,西岗,民主广场,新生街,1室1厅,40平米,1500
20190522,西岗,民主广场,时代广场,1室0厅,163平米,9550
20190522,西岗,民主广场,海派优座,1室0厅,48平米,2800
20190522,西岗,民主广场,上鼎大厦,1室0厅,55平米,2200
20190522,西岗,民主广场,悦泰街里,1室0厅,50平米,3000
20190522,西岗,民主广场,国泰港汇中心,1室0厅,47平米,3500
20190522,西岗,民主广场,中央公馆,1室0厅,47平米,3200
20190522,西岗,民主广场,休斯顿公寓,1室0厅,44平米,2600
20190522,西岗,民主广场,普照假日广场,1室0厅,49平米,2500
20190522,西岗,民主广场,鸿霖大厦,1室1厅,38平米,1900
20190522,西岗,民主广场,保安街,2室1厅,60平米,3000
20190522,西岗,民主广场,国泰港汇中心,1室2厅,77平米,5200
20190522,西岗,民主广场,中央公馆,1室0厅,48平米,2700
20190522,西岗,民主广场,经典生活,2室1厅,75平米,2700
20190522,西岗,民主广场,上鼎大厦,3室2厅,212平米,14000
20190522,西岗,民主广场,中海海港城,1室1厅,60平米,4500
20190522,西岗,民主广场,经典生活,2室1厅,54平米,2500
20190522,西岗,民主广场,丰顺巷,2室0厅,40平米,1800
20190522,西岗,民主广场,普照假日广场,1室1厅,80平米,3700
20190522,西岗,民主广场,时代广场,3室1厅,234平米,16000
20190522,西岗,民主广场,宏爱巷,2室1厅,86平米,4200
20190522,西岗,民主广场,丹东街（民主广场）,2室1厅,60平米,2600
20190522,西岗,民主广场,吉庆街（中山友好商圈）,1室0厅,35平米,1800
20190522,西岗,民主广场,海派优座,1室0厅,55平米,2600
20190522,西岗,民主广场,鸿霖大厦,1室1厅,38平米,1750
20190522,西岗,民主广场,保安街,1室0厅,39平米,1850
20190522,西岗,民主广场,上海路（中山友好）,2室1厅,60平米,2800
20190522,西岗,民主广场,银河公寓,2室1厅,65平米,1800
20190522,西岗,民主广场,海派优座,1室0厅,50平米,2400
20190522,西岗,民主广场,悦泰街里,1室1厅,53平米,2800
20190522,西岗,民主广场,整租·上鼎大厦,1室0厅,41平米,1900
20190522,西岗,民主广场,中海海港城,1室1厅,54平米,3600
20190522,西岗,民主广场,宏孚国际大厦,1室0厅,338平米,68000
20190522,西岗,民主广场,曼哈顿大厦,2室1厅,200平米,13000
20190522,西岗,民主广场,时代广场,3室1厅,221平米,17000
20190522,西岗,民主广场,长江路（中山友好商圈）,2室1厅,53平米,2300
20190522,西岗,民主广场,保安街,2室1厅,66平米,3000
20190522,西岗,民主广场,整租·上鼎大厦,1室0厅,55平米,2800
20190522,西岗,民主广场,中海海港城,1室1厅,58平米,3500
20190522,西岗,民主广场,中海海港城,1室0厅,40平米,2700
20190522,西岗,民主广场,鸿霖大厦,1室1厅,40平米,1700
20190522,西岗,民主广场,千汇城,1室1厅,50平米,2600
20190522,西岗,民主广场,鸿霖大厦,1室0厅,41平米,1800
20190522,西岗,民主广场,千汇城,1室1厅,47平米,2400
20190522,西岗,民主广场,长江路（民主广场商圈）,2室1厅,50平米,1600
20190522,西岗,民主广场,经典生活,1室1厅,73平米,2600
20190522,西岗,民主广场,长江路（民主广场商圈）,2室0厅,40平米,1700
20190522,西岗,民主广场,国泰港汇中心,1室1厅,77平米,6200
20190522,西岗,民主广场,中央公馆,1室0厅,58平米,2650
20190522,西岗,民主广场,安居巷,1室1厅,50平米,2500
20190522,西岗,民主广场,安居巷,1室1厅,47平米,2500
20190522,西岗,民主广场,新生街,2室0厅,50平米,1700
20190522,西岗,民主广场,中海海港城,2室1厅,105平米,7000
20190522,西岗,民主广场,经典生活,1室1厅,42平米,2100
20190522,西岗,民主广场,休斯顿公寓,2室1厅,101平米,3900
20190522,西岗,民主广场,中央公馆,1室0厅,42平米,2500
20190522,西岗,民主广场,休斯顿公寓,1室2厅,71平米,3300
20190522,西岗,民主广场,竹青街,2室1厅,75平米,2600
20190522,西岗,民主广场,新生街,1室1厅,35平米,1400
20190522,西岗,民主广场,经典生活,1室1厅,73平米,2400
20190522,西岗,民主广场,修竹大厦,2室1厅,75平米,3200
20190522,西岗,民主广场,修竹大厦,2室1厅,88平米,4200
20190522,西岗,民主广场,松林街,2室1厅,15平米,1400
20190522,西岗,民主广场,中央公馆,1室0厅,48平米,2600
20190522,西岗,民主广场,鸿霖大厦,1室0厅,38平米,1600
20190522,西岗,民主广场,中海海港城,1室1厅,55平米,3700
20190522,西岗,民主广场,上鼎大厦,1室1厅,117平米,6000
20190522,西岗,民主广场,时代广场,1室1厅,103平米,9000
20190522,西岗,民主广场,松林街,1室0厅,42平米,1800
20190522,西岗,民主广场,修竹大厦,1室1厅,49平米,2600
20190522,西岗,民主广场,普照假日广场,1室1厅,81平米,3500
20190522,西岗,民主广场,时代广场,3室1厅,240平米,20000
20190522,西岗,民主广场,时代广场,4室1厅,233平米,21000
20190522,西岗,民主广场,鸿霖大厦,1室1厅,51平米,2000
20190522,西岗,民主广场,德光巷,1室1厅,43平米,1800
20190522,西岗,民主广场,雅荟庭,2室2厅,97平米,7000
20190522,西岗,民主广场,长江路（中山友好商圈）,1室1厅,35平米,1400
20190522,西岗,民主广场,白玉街,2室1厅,77平米,2600
20190522,西岗,民主广场,时代广场,1室0厅,153平米,15000
20190522,西岗,民主广场,上海路（中山友好）,2室1厅,85平米,3300
20190522,西岗,民主广场,时代广场,2室1厅,168平米,11250
20190522,西岗,民主广场,港湾隽景,1室1厅,35平米,3000
20190522,西岗,民主广场,时代广场,1室1厅,240平米,21000
20190522,西岗,民主广场,向前街（中山友好商圈）,2室1厅,52平米,2200
20190522,西岗,民主广场,港湾隽景,1室1厅,39平米,2800
20190522,西岗,民主广场,时代广场,1室1厅,90平米,6250
20190522,西岗,民主广场,中海海港城,1室1厅,38平米,3000
20190522,西岗,民主广场,港湾隽景,2室2厅,89平米,4500
20190522,西岗,民主广场,海景花园,2室1厅,85平米,3500
20190522,西岗,民主广场,中海海港城,1室1厅,52平米,3500
20190522,西岗,民主广场,银河公寓,1室1厅,50平米,2400
20190522,西岗,民主广场,白玉街,2室0厅,60平米,2300
20190522,西岗,民主广场,港湾隽景,1室1厅,37平米,2600
20190522,西岗,民主广场,银河公寓,2室1厅,68平米,2200
20190522,西岗,民主广场,喜临门大厦,1室1厅,94平米,2800
20190522,西岗,民主广场,中海海港城,1室1厅,58平米,3700
20190522,西岗,民主广场,中海海港城,1室0厅,33平米,2200
20190522,西岗,民主广场,雅荟庭,2室1厅,99平米,8800
20190522,西岗,民主广场,时代广场,1室0厅,150平米,12000
20190522,西岗,民主广场,时代广场,2室0厅,151平米,10000
20190522,西岗,民主广场,时代广场,3室1厅,215平米,15800
20190522,西岗,民主广场,国泰港汇中心,1室1厅,47平米,3400
20190522,西岗,民主广场,嘉盈商务公寓,1室1厅,62平米,2300
20190522,西岗,民主广场,经典生活,1室1厅,73平米,2800
20190522,西岗,民主广场,中海海港城,1室1厅,40平米,3000
20190522,西岗,民主广场,中海海港城,2室1厅,97平米,7200
20190522,西岗,民主广场,休斯顿公寓,1室0厅,38平米,2300
20190522,西岗,民主广场,中海海港城,1室0厅,30平米,2500
